;Steps
2141;22.0
2142;21.0
2143;19.0
2144;20.0
2145;32.0
2146;19.0
2147;21.0
2148;27.0
2149;39.0
2150;22.0
2151;17.0
2152;22.0
2153;22.0
2154;26.0
2155;18.0
2156;22.0
2157;20.0
2158;27.0
2159;23.0
2160;24.0
2161;25.0
2162;27.0
2163;23.0
2164;18.0
2165;40.0
2166;21.0
2167;17.0
2168;26.0
2169;28.0
2170;24.0
2171;34.0
2172;17.0
2173;18.0
2174;24.0
2175;22.0
2176;22.0
2177;25.0
2178;27.0
2179;22.0
2180;19.0
2181;29.0
2182;23.0
2183;32.0
2184;29.0
2185;22.0
2186;35.0
2187;26.0
2188;27.0
2189;20.0
2190;23.0
2191;23.0
2192;20.0
2193;21.0
2194;19.0
2195;32.0
2196;37.0
2197;31.0
2198;27.0
2199;20.0
2200;34.0
2201;24.0
2202;18.0
2203;21.0
2204;36.0
2205;27.0
2206;25.0
2207;35.0
2208;32.0
2209;27.0
2210;24.0
2211;18.0
2212;44.0
2213;34.0
2214;37.0
2215;42.0
2216;17.0
2217;19.0
2218;21.0
2219;29.0
2220;29.0
2221;23.0
2222;17.0
2223;28.0
2224;22.0
2225;31.0
2226;30.0
2227;25.0
2228;26.0
2229;22.0
2230;35.0
2231;24.0
2232;19.0
2233;23.0
2234;21.0
2235;21.0
2236;17.0
2237;17.0
2238;27.0
2239;29.0
2240;18.0
2241;16.0
2242;28.0
2243;27.0
2244;27.0
2245;22.0
2246;22.0
2247;29.0
2248;26.0
2249;20.0
2250;24.0
2251;21.0
2252;23.0
2253;27.0
2254;20.0
2255;18.0
2256;28.0
2257;21.0
2258;24.0
2259;26.0
2260;20.0
2261;35.0
2262;26.0
2263;23.0
2264;21.0
2265;23.0
2266;20.0
2267;17.0
2268;26.0
2269;25.0
2270;22.0
2271;28.0
2272;20.0
2273;30.0
2274;46.0
2275;24.0
2276;23.0
2277;15.0
2278;16.0
2279;20.0
2280;26.0
2281;24.0
2282;21.0
2283;25.0
2284;29.0
2285;30.0
2286;43.0
2287;33.0
2288;23.0
2289;20.0
2290;27.0
2291;16.0
2292;22.0
2293;17.0
2294;26.0
2295;34.0
2296;30.0
2297;24.0
2298;28.0
2299;28.0
2300;22.0
2301;22.0
2302;23.0
2303;34.0
2304;20.0
2305;18.0
2306;22.0
2307;26.0
2308;26.0
2309;27.0
2310;34.0
2311;25.0
2312;26.0
2313;18.0
2314;17.0
2315;25.0
2316;44.0
2317;22.0
2318;20.0
2319;24.0
2320;27.0
2321;22.0
2322;21.0
2323;29.0
2324;25.0
2325;19.0
2326;23.0
2327;16.0
2328;29.0
2329;41.0
2330;28.0
2331;30.0
2332;23.0
2333;21.0
2334;26.0
2335;26.0
2336;27.0
2337;24.0
2338;21.0
2339;29.0
2340;19.0
2341;24.0
2342;16.0
2343;30.0
2344;24.0
2345;18.0
2346;38.0
2347;23.0
2348;28.0
2349;41.0
2350;22.0
2351;20.0
2352;43.0
2353;23.0
2354;26.0
2355;20.0
2356;35.0
2357;21.0
2358;17.0
2359;15.0
2360;21.0
2361;20.0
2362;18.0
2363;35.0
2364;18.0
2365;21.0
2366;25.0
2367;26.0
2368;28.0
2369;18.0
2370;20.0
2371;32.0
2372;25.0
2373;15.0
2374;26.0
2375;23.0
2376;29.0
2377;29.0
2378;24.0
2379;33.0
2380;18.0
2381;24.0
2382;21.0
2383;29.0
2384;16.0
2385;17.0
2386;20.0
2387;37.0
2388;20.0
2389;30.0
2390;22.0
2391;23.0
2392;21.0
2393;27.0
2394;39.0
2395;20.0
2396;23.0
2397;19.0
2398;22.0
2399;20.0
2400;45.0
2401;18.0
2402;21.0
2403;20.0
2404;26.0
2405;23.0
2406;25.0
2407;35.0
2408;21.0
2409;48.0
2410;22.0
2411;27.0
2412;30.0
2413;40.0
2414;29.0
2415;23.0
2416;31.0
2417;28.0
2418;44.0
2419;26.0
2420;16.0
2421;58.0
2422;16.0
2423;27.0
2424;34.0
2425;24.0
2426;22.0
2427;20.0
2428;25.0
2429;26.0
2430;26.0
2431;39.0
2432;18.0
2433;19.0
2434;19.0
2435;26.0
2436;30.0
2437;22.0
2438;48.0
2439;42.0
2440;23.0
2441;23.0
2442;28.0
2443;31.0
2444;16.0
2445;24.0
2446;18.0
2447;34.0
2448;35.0
2449;21.0
2450;21.0
2451;29.0
2452;24.0
2453;49.0
2454;21.0
2455;21.0
2456;18.0
2457;19.0
2458;21.0
2459;37.0
2460;28.0
2461;22.0
2462;20.0
2463;21.0
2464;26.0
2465;20.0
2466;30.0
2467;25.0
2468;18.0
2469;22.0
2470;17.0
2471;22.0
2472;21.0
2473;24.0
2474;25.0
2475;25.0
2476;25.0
2477;17.0
2478;20.0
2479;29.0
2480;28.0
2481;38.0
2482;34.0
2483;25.0
2484;25.0
2485;26.0
2486;19.0
2487;30.0
2488;25.0
2489;22.0
2490;29.0
2491;23.0
2492;16.0
2493;16.0
2494;30.0
2495;23.0
2496;22.0
2497;34.0
2498;40.0
2499;25.0
2500;16.0
2501;21.0
2502;24.0
2503;22.0
2504;16.0
2505;16.0
2506;19.0
2507;20.0
2508;15.0
2509;23.0
2510;22.0
2511;27.0
2512;44.0
2513;23.0
2514;17.0
2515;31.0
2516;17.0
2517;21.0
2518;20.0
2519;17.0
2520;32.0
2521;24.0
2522;26.0
2523;31.0
2524;20.0
2525;20.0
2526;31.0
2527;24.0
2528;21.0
2529;18.0
2530;19.0
2531;21.0
2532;45.0
2533;18.0
2534;18.0
2535;24.0
2536;18.0
2537;22.0
2538;24.0
2539;26.0
2540;23.0
2541;27.0
2542;20.0
2543;21.0
2544;27.0
2545;15.0
2546;26.0
2547;31.0
2548;20.0
2549;21.0
2550;34.0
2551;23.0
2552;26.0
2553;23.0
2554;24.0
2555;20.0
2556;19.0
2557;21.0
2558;35.0
2559;18.0
2560;21.0
2561;24.0
2562;23.0
2563;46.0
2564;25.0
2565;17.0
2566;26.0
2567;22.0
2568;23.0
2569;26.0
2570;17.0
2571;29.0
2572;28.0
2573;16.0
2574;19.0
2575;26.0
2576;26.0
2577;39.0
2578;19.0
2579;22.0
2580;17.0
2581;23.0
2582;16.0
2583;24.0
2584;21.0
2585;32.0
2586;31.0
2587;26.0
2588;31.0
2589;24.0
2590;36.0
2591;29.0
2592;35.0
2593;41.0
2594;41.0
2595;29.0
2596;33.0
2597;23.0
2598;19.0
2599;35.0
2600;38.0
2601;17.0
2602;16.0
2603;24.0
2604;22.0
2605;37.0
2606;30.0
2607;29.0
2608;28.0
2609;23.0
2610;23.0
2611;26.0
2612;41.0
2613;26.0
2614;27.0
2615;19.0
2616;51.0
2617;26.0
2618;20.0
2619;29.0
2620;21.0
2621;23.0
2622;16.0
2623;112.0
2624;130.0
2625;26.0
2626;41.0
2627;52.0
2628;45.0
2629;22.0
2630;48.0
2631;25.0
2632;32.0
2633;25.0
2634;29.0
2635;26.0
2636;48.0
2637;20.0
2638;26.0
2639;27.0
2640;19.0
2641;19.0
2642;35.0
2643;27.0
2644;21.0
2645;20.0
2646;22.0
2647;25.0
2648;31.0
2649;19.0
2650;32.0
2651;30.0
2652;32.0
2653;22.0
2654;16.0
2655;24.0
2656;33.0
2657;27.0
2658;19.0
2659;18.0
2660;16.0
2661;18.0
2662;30.0
2663;23.0
2664;26.0
2665;21.0
2666;18.0
2667;22.0
2668;25.0
2669;36.0
2670;33.0
2671;17.0
2672;17.0
2673;20.0
2674;25.0
2675;29.0
2676;31.0
2677;22.0
2678;19.0
2679;20.0
2680;25.0
2681;26.0
2682;27.0
2683;30.0
2684;19.0
2685;17.0
2686;17.0
2687;21.0
2688;21.0
2689;35.0
2690;22.0
2691;24.0
2692;26.0
2693;19.0
2694;22.0
2695;25.0
2696;30.0
2697;24.0
2698;18.0
2699;25.0
2700;20.0
2701;18.0
2702;21.0
2703;17.0
2704;29.0
2705;17.0
2706;18.0
2707;20.0
2708;17.0
2709;29.0
2710;23.0
2711;24.0
2712;24.0
2713;24.0
2714;18.0
2715;22.0
2716;34.0
2717;20.0
2718;20.0
2719;22.0
2720;25.0
2721;22.0
2722;21.0
2723;30.0
2724;42.0
2725;35.0
2726;24.0
2727;23.0
2728;29.0
2729;23.0
2730;31.0
2731;23.0
2732;20.0
2733;21.0
2734;18.0
2735;34.0
2736;24.0
2737;33.0
2738;18.0
2739;30.0
2740;29.0
2741;22.0
2742;23.0
2743;15.0
2744;32.0
2745;16.0
2746;38.0
2747;27.0
2748;29.0
2749;55.0
2750;23.0
2751;20.0
2752;22.0
2753;30.0
2754;25.0
2755;25.0
2756;25.0
2757;38.0
2758;45.0
2759;32.0
2760;28.0
2761;18.0
2762;23.0
2763;40.0
2764;22.0
2765;36.0
2766;28.0
2767;27.0
2768;19.0
2769;23.0
2770;23.0
2771;19.0
2772;16.0
2773;21.0
2774;20.0
2775;22.0
2776;23.0
2777;24.0
2778;15.0
2779;20.0
2780;21.0
2781;20.0
2782;21.0
2783;20.0
2784;21.0
2785;22.0
2786;26.0
2787;16.0
2788;25.0
2789;19.0
2790;16.0
2791;26.0
2792;19.0
2793;19.0
2794;28.0
2795;20.0
2796;27.0
2797;23.0
2798;20.0
2799;22.0
2800;24.0
2801;28.0
2802;20.0
2803;27.0
2804;16.0
2805;26.0
2806;27.0
2807;26.0
2808;24.0
2809;40.0
2810;21.0
2811;20.0
2812;31.0
2813;30.0
2814;24.0
2815;15.0
2816;32.0
2817;20.0
2818;19.0
2819;24.0
2820;28.0
2821;40.0
2822;18.0
2823;21.0
2824;44.0
2825;32.0
2826;33.0
2827;22.0
2828;24.0
2829;17.0
2830;18.0
2831;24.0
2832;25.0
2833;26.0
2834;27.0
2835;21.0
2836;20.0
2837;18.0
2838;36.0
2839;31.0
2840;19.0
2841;28.0
2842;16.0
2843;27.0
2844;24.0
2845;16.0
2846;20.0
2847;20.0
2848;23.0
2849;17.0
2850;41.0
2851;20.0
2852;19.0
2853;24.0
2854;18.0
2855;20.0
2856;24.0
2857;17.0
2858;18.0
2859;34.0
2860;26.0
2861;18.0
2862;16.0
2863;23.0
2864;43.0
2865;18.0
2866;23.0
2867;33.0
2868;20.0
2869;18.0
2870;19.0
2871;18.0
2872;39.0
2873;22.0
2874;23.0
2875;26.0
2876;15.0
2877;24.0
2878;17.0
2879;35.0
2880;30.0
2881;21.0
2882;15.0
2883;21.0
2884;27.0
2885;25.0
2886;15.0
2887;19.0
2888;21.0
2889;21.0
2890;22.0
2891;26.0
2892;19.0
2893;26.0
2894;21.0
2895;18.0
2896;26.0
2897;21.0
2898;22.0
2899;18.0
2900;20.0
2901;22.0
2902;25.0
2903;20.0
2904;30.0
2905;19.0
2906;19.0
2907;17.0
2908;29.0
2909;27.0
2910;26.0
2911;33.0
2912;25.0
2913;30.0
2914;17.0
2915;18.0
2916;15.0
2917;18.0
2918;20.0
2919;26.0
2920;18.0
2921;19.0
2922;21.0
2923;19.0
2924;21.0
2925;27.0
2926;20.0
2927;21.0
2928;21.0
2929;25.0
2930;34.0
2931;21.0
2932;20.0
2933;18.0
2934;35.0
2935;23.0
2936;31.0
2937;30.0
2938;22.0
2939;20.0
2940;19.0
2941;21.0
2942;17.0
2943;23.0
2944;22.0
2945;20.0
2946;24.0
2947;16.0
2948;24.0
2949;21.0
2950;24.0
2951;27.0
2952;24.0
2953;22.0
2954;24.0
2955;23.0
2956;26.0
2957;24.0
2958;41.0
2959;59.0
2960;32.0
2961;32.0
2962;27.0
2963;60.0
2964;18.0
2965;15.0
2966;33.0
2967;21.0
2968;20.0
2969;22.0
2970;22.0
2971;24.0
2972;22.0
2973;20.0
2974;21.0
2975;20.0
2976;21.0
2977;23.0
2978;23.0
2979;18.0
2980;19.0
2981;39.0
2982;27.0
2983;61.0
2984;27.0
2985;29.0
2986;33.0
2987;27.0
2988;22.0
2989;18.0
2990;15.0
2991;23.0
2992;24.0
2993;37.0
2994;19.0
2995;29.0
2996;21.0
2997;28.0
2998;21.0
2999;19.0
3000;20.0
3001;24.0
3002;21.0
3003;22.0
3004;23.0
3005;20.0
3006;18.0
3007;25.0
3008;20.0
3009;42.0
3010;19.0
3011;19.0
3012;20.0
3013;23.0
3014;27.0
3015;20.0
3016;25.0
3017;26.0
3018;20.0
3019;24.0
3020;19.0
3021;27.0
3022;20.0
3023;33.0
3024;21.0
3025;25.0
3026;27.0
3027;18.0
3028;21.0
3029;23.0
3030;17.0
3031;20.0
3032;20.0
3033;18.0
3034;17.0
3035;25.0
3036;24.0
3037;20.0
3038;27.0
3039;28.0
3040;25.0
3041;27.0
3042;21.0
3043;18.0
3044;24.0
3045;25.0
3046;25.0
3047;17.0
3048;19.0
3049;27.0
3050;26.0
3051;19.0
3052;18.0
3053;27.0
3054;25.0
3055;33.0
3056;24.0
3057;19.0
3058;29.0
3059;18.0
3060;26.0
3061;17.0
3062;20.0
3063;15.0
3064;23.0
3065;25.0
3066;17.0
3067;16.0
3068;22.0
3069;20.0
3070;26.0
3071;19.0
3072;21.0
3073;21.0
3074;25.0
3075;28.0
3076;33.0
3077;21.0
3078;21.0
3079;19.0
3080;19.0
3081;21.0
3082;18.0
3083;32.0
3084;21.0
3085;26.0
3086;17.0
3087;19.0
3088;18.0
3089;19.0
3090;20.0
3091;29.0
3092;17.0
3093;21.0
3094;21.0
3095;44.0
3096;25.0
3097;17.0
3098;24.0
3099;27.0
3100;16.0
3101;34.0
3102;32.0
3103;18.0
3104;29.0
3105;19.0
3106;29.0
3107;27.0
3108;38.0
3109;19.0
3110;22.0
3111;26.0
3112;20.0
3113;22.0
3114;34.0
3115;25.0
3116;26.0
3117;42.0
3118;17.0
3119;26.0
3120;23.0
3121;59.0
3122;15.0
3123;40.0
3124;18.0
3125;32.0
3126;25.0
3127;24.0
3128;17.0
3129;35.0
3130;43.0
3131;19.0
3132;24.0
3133;16.0
3134;24.0
3135;19.0
3136;22.0
3137;21.0
3138;24.0
3139;33.0
3140;19.0
3141;30.0
3142;19.0
3143;18.0
3144;36.0
3145;21.0
3146;24.0
3147;20.0
3148;23.0
3149;21.0
3150;31.0
3151;23.0
3152;31.0
3153;24.0
3154;19.0
3155;25.0
3156;19.0
3157;33.0
3158;32.0
3159;28.0
3160;24.0
3161;26.0
3162;28.0
3163;29.0
3164;21.0
3165;21.0
3166;30.0
3167;36.0
3168;18.0
3169;27.0
3170;17.0
3171;20.0
3172;20.0
3173;41.0
3174;25.0
3175;27.0
3176;18.0
3177;28.0
3178;25.0
3179;18.0
3180;17.0
3181;23.0
3182;22.0
3183;21.0
3184;22.0
3185;41.0
3186;23.0
3187;22.0
3188;20.0
3189;25.0
3190;38.0
3191;22.0
3192;36.0
3193;18.0
3194;21.0
3195;25.0
3196;21.0
3197;17.0
3198;28.0
3199;20.0
3200;20.0
3201;24.0
3202;18.0
3203;27.0
3204;16.0
3205;20.0
3206;32.0
3207;17.0
3208;36.0
3209;22.0
3210;29.0
3211;18.0
3212;19.0
3213;22.0
3214;25.0
3215;34.0
3216;25.0
3217;40.0
3218;22.0
3219;32.0
3220;24.0
3221;44.0
3222;20.0
3223;32.0
3224;33.0
3225;19.0
3226;27.0
3227;19.0
3228;29.0
3229;18.0
3230;35.0
3231;35.0
3232;20.0
3233;22.0
3234;25.0
3235;32.0
3236;16.0
3237;16.0
3238;19.0
3239;26.0
3240;16.0
3241;27.0
3242;31.0
3243;34.0
3244;22.0
3245;21.0
3246;27.0
3247;24.0
3248;35.0
3249;20.0
3250;15.0
3251;31.0
3252;46.0
3253;26.0
3254;15.0
3255;31.0
3256;34.0
3257;25.0
3258;21.0
3259;21.0
3260;32.0
3261;18.0
3262;39.0
3263;20.0
3264;27.0
3265;23.0
3266;19.0
3267;21.0
3268;21.0
3269;21.0
3270;31.0
3271;29.0
3272;21.0
3273;36.0
3274;18.0
3275;27.0
3276;29.0
3277;18.0
3278;30.0
3279;23.0
3280;19.0
3281;20.0
3282;21.0
3283;18.0
3284;35.0
3285;36.0
3286;33.0
3287;19.0
3288;29.0
3289;26.0
3290;38.0
3291;37.0
3292;18.0
3293;16.0
3294;27.0
3295;21.0
3296;29.0
3297;34.0
3298;40.0
3299;25.0
3300;23.0
3301;19.0
3302;29.0
3303;28.0
3304;26.0
3305;23.0
3306;23.0
3307;25.0
3308;27.0
3309;18.0
3310;35.0
3311;29.0
3312;18.0
3313;27.0
3314;17.0
3315;23.0
3316;18.0
3317;30.0
3318;19.0
3319;18.0
3320;19.0
3321;21.0
3322;20.0
3323;17.0
3324;59.0
3325;18.0
3326;35.0
3327;28.0
3328;25.0
3329;41.0
3330;18.0
3331;31.0
3332;21.0
3333;29.0
3334;21.0
3335;26.0
3336;28.0
3337;25.0
3338;26.0
3339;17.0
3340;29.0
3341;35.0
3342;26.0
3343;30.0
3344;33.0
3345;16.0
3346;18.0
3347;21.0
3348;33.0
3349;24.0
3350;21.0
3351;35.0
3352;26.0
3353;18.0
3354;18.0
3355;21.0
3356;25.0
3357;34.0
3358;29.0
3359;21.0
3360;44.0
3361;21.0
3362;16.0
3363;22.0
3364;18.0
3365;28.0
3366;16.0
3367;24.0
3368;24.0
3369;19.0
3370;34.0
3371;26.0
3372;17.0
3373;32.0
3374;25.0
3375;20.0
3376;18.0
3377;17.0
3378;21.0
3379;19.0
3380;32.0
3381;19.0
3382;30.0
3383;17.0
3384;22.0
3385;19.0
3386;44.0
3387;20.0
3388;24.0
3389;20.0
3390;34.0
3391;28.0
3392;27.0
3393;17.0
3394;26.0
3395;25.0
3396;23.0
3397;27.0
3398;21.0
3399;23.0
3400;31.0
3401;23.0
3402;21.0
3403;18.0
3404;20.0
3405;22.0
3406;21.0
3407;40.0
3408;18.0
3409;25.0
3410;27.0
3411;22.0
3412;17.0
3413;26.0
3414;28.0
3415;23.0
3416;23.0
3417;18.0
3418;26.0
3419;21.0
3420;22.0
3421;16.0
3422;25.0
3423;18.0
3424;24.0
3425;21.0
3426;21.0
3427;37.0
3428;16.0
3429;32.0
3430;17.0
3431;22.0
3432;25.0
3433;37.0
3434;19.0
3435;24.0
3436;23.0
3437;21.0
3438;23.0
3439;28.0
3440;25.0
3441;22.0
3442;25.0
3443;34.0
3444;23.0
3445;20.0
3446;26.0
3447;20.0
3448;29.0
3449;26.0
3450;22.0
3451;24.0
3452;24.0
3453;31.0
3454;21.0
3455;28.0
3456;27.0
3457;24.0
3458;24.0
3459;18.0
3460;23.0
3461;17.0
3462;21.0
3463;22.0
3464;22.0
3465;17.0
3466;19.0
3467;21.0
3468;18.0
3469;17.0
3470;19.0
3471;21.0
3472;29.0
3473;22.0
3474;21.0
3475;25.0
3476;22.0
3477;52.0
3478;17.0
3479;26.0
3480;17.0
3481;20.0
3482;22.0
3483;30.0
3484;26.0
3485;27.0
3486;22.0
3487;23.0
3488;25.0
3489;19.0
3490;39.0
3491;31.0
3492;20.0
3493;23.0
3494;19.0
3495;23.0
3496;16.0
3497;18.0
3498;16.0
3499;19.0
3500;32.0
3501;20.0
3502;32.0
3503;27.0
3504;16.0
3505;38.0
3506;24.0
3507;31.0
3508;31.0
3509;36.0
3510;23.0
3511;16.0
3512;26.0
3513;42.0
3514;37.0
3515;23.0
3516;35.0
3517;31.0
3518;24.0
3519;18.0
3520;20.0
3521;28.0
3522;28.0
3523;26.0
3524;25.0
3525;24.0
3526;23.0
3527;16.0
3528;21.0
3529;15.0
3530;17.0
3531;24.0
3532;18.0
3533;24.0
3534;24.0
3535;25.0
3536;24.0
3537;20.0
3538;26.0
3539;30.0
3540;25.0
3541;36.0
3542;18.0
3543;27.0
3544;19.0
3545;17.0
3546;26.0
3547;18.0
3548;26.0
3549;20.0
3550;19.0
3551;17.0
3552;22.0
3553;23.0
3554;28.0
3555;26.0
3556;28.0
3557;19.0
3558;23.0
3559;31.0
3560;30.0
3561;23.0
3562;38.0
3563;23.0
3564;27.0
3565;20.0
3566;24.0
3567;21.0
3568;20.0
3569;19.0
3570;23.0
3571;28.0
3572;20.0
3573;22.0
3574;16.0
3575;20.0
3576;27.0
3577;25.0
3578;37.0
3579;26.0
3580;22.0
3581;25.0
3582;23.0
3583;18.0
3584;28.0
3585;29.0
3586;21.0
3587;20.0
3588;19.0
3589;28.0
3590;22.0
3591;16.0
3592;22.0
3593;18.0
3594;22.0
3595;17.0
3596;23.0
3597;27.0
3598;23.0
3599;31.0
3600;46.0
3601;22.0
3602;21.0
3603;28.0
3604;21.0
3605;40.0
3606;33.0
3607;23.0
3608;31.0
3609;33.0
3610;21.0
3611;26.0
3612;19.0
3613;45.0
3614;22.0
3615;31.0
3616;22.0
3617;16.0
3618;24.0
3619;20.0
3620;17.0
3621;22.0
3622;20.0
3623;21.0
3624;22.0
3625;26.0
3626;23.0
3627;22.0
3628;21.0
3629;21.0
3630;21.0
3631;22.0
3632;20.0
3633;23.0
3634;25.0
3635;23.0
3636;22.0
3637;25.0
3638;33.0
3639;25.0
3640;28.0
3641;59.0
3642;56.0
3643;25.0
3644;29.0
3645;23.0
3646;19.0
3647;26.0
3648;21.0
3649;19.0
3650;16.0
3651;17.0
3652;29.0
3653;29.0
3654;41.0
3655;18.0
3656;28.0
3657;40.0
3658;19.0
3659;18.0
3660;20.0
3661;24.0
3662;18.0
3663;19.0
3664;23.0
3665;16.0
3666;36.0
3667;25.0
3668;28.0
3669;30.0
3670;32.0
3671;20.0
3672;43.0
3673;37.0
3674;24.0
3675;24.0
3676;21.0
3677;25.0
3678;21.0
3679;21.0
3680;20.0
3681;20.0
3682;36.0
3683;25.0
3684;25.0
3685;23.0
3686;26.0
3687;24.0
3688;24.0
3689;29.0
3690;23.0
3691;21.0
3692;26.0
3693;21.0
3694;16.0
3695;19.0
3696;18.0
3697;25.0
3698;18.0
3699;25.0
3700;32.0
3701;36.0
3702;24.0
3703;24.0
3704;19.0
3705;16.0
3706;18.0
3707;24.0
3708;15.0
3709;26.0
3710;17.0
3711;35.0
3712;22.0
3713;17.0
3714;43.0
3715;16.0
3716;26.0
3717;30.0
3718;18.0
3719;22.0
3720;30.0
3721;21.0
3722;19.0
3723;22.0
3724;42.0
3725;16.0
3726;16.0
3727;22.0
3728;30.0
3729;20.0
3730;18.0
3731;33.0
3732;32.0
3733;23.0
3734;20.0
3735;19.0
3736;19.0
3737;32.0
3738;17.0
3739;22.0
3740;23.0
3741;27.0
3742;32.0
3743;22.0
3744;15.0
3745;20.0
3746;21.0
3747;20.0
3748;18.0
3749;22.0
3750;24.0
3751;44.0
3752;22.0
3753;16.0
3754;32.0
3755;30.0
3756;15.0
3757;24.0
3758;28.0
3759;15.0
3760;24.0
3761;16.0
3762;16.0
3763;50.0
3764;27.0
3765;20.0
3766;27.0
3767;21.0
3768;21.0
3769;23.0
3770;36.0
3771;32.0
3772;30.0
3773;19.0
3774;29.0
3775;21.0
3776;20.0
3777;22.0
3778;31.0
3779;27.0
3780;26.0
3781;21.0
3782;23.0
3783;21.0
3784;20.0
3785;29.0
3786;24.0
3787;20.0
3788;37.0
3789;15.0
3790;27.0
3791;22.0
3792;26.0
3793;26.0
3794;28.0
3795;15.0
3796;21.0
3797;36.0
3798;19.0
3799;24.0
3800;36.0
3801;24.0
3802;23.0
3803;21.0
3804;20.0
3805;27.0
3806;21.0
3807;33.0
3808;29.0
3809;17.0
3810;31.0
3811;17.0
3812;19.0
3813;17.0
3814;37.0
3815;29.0
3816;47.0
3817;36.0
3818;21.0
3819;27.0
3820;16.0
3821;32.0
3822;35.0
3823;19.0
3824;28.0
3825;33.0
3826;30.0
3827;18.0
3828;24.0
3829;17.0
3830;35.0
3831;25.0
3832;22.0
3833;26.0
3834;23.0
3835;23.0
3836;19.0
3837;32.0
3838;21.0
3839;36.0
3840;15.0
3841;24.0
3842;18.0
3843;21.0
3844;19.0
3845;23.0
3846;21.0
3847;27.0
3848;22.0
3849;17.0
3850;21.0
3851;16.0
3852;27.0
3853;15.0
3854;17.0
3855;20.0
3856;18.0
3857;18.0
3858;22.0
3859;15.0
3860;27.0
3861;27.0
3862;17.0
3863;19.0
3864;26.0
3865;19.0
3866;18.0
3867;37.0
3868;24.0
3869;17.0
3870;24.0
3871;22.0
3872;28.0
3873;19.0
3874;20.0
3875;25.0
3876;37.0
3877;37.0
3878;29.0
3879;27.0
3880;22.0
3881;20.0
3882;49.0
3883;23.0
3884;22.0
3885;21.0
3886;22.0
3887;43.0
3888;35.0
3889;17.0
3890;22.0
3891;23.0
3892;23.0
3893;20.0
3894;24.0
3895;23.0
3896;29.0
3897;33.0
3898;17.0
3899;24.0
3900;20.0
3901;22.0
3902;24.0
3903;25.0
3904;32.0
3905;20.0
3906;16.0
3907;17.0
3908;28.0
3909;17.0
3910;28.0
3911;27.0
3912;23.0
3913;42.0
3914;36.0
3915;21.0
3916;21.0
3917;16.0
3918;33.0
3919;22.0
3920;24.0
3921;18.0
3922;19.0
3923;18.0
3924;26.0
3925;21.0
3926;25.0
3927;24.0
3928;36.0
3929;44.0
3930;20.0
3931;31.0
3932;28.0
3933;21.0
3934;22.0
3935;18.0
3936;23.0
3937;31.0
3938;36.0
3939;22.0
3940;28.0
3941;23.0
3942;16.0
3943;27.0
3944;28.0
3945;26.0
3946;32.0
3947;20.0
3948;33.0
3949;30.0
3950;33.0
3951;19.0
3952;23.0
3953;42.0
3954;29.0
3955;18.0
3956;23.0
3957;18.0
3958;21.0
3959;32.0
3960;27.0
3961;22.0
3962;36.0
3963;21.0
3964;24.0
3965;29.0
3966;21.0
3967;27.0
3968;26.0
3969;33.0
3970;21.0
3971;17.0
3972;23.0
3973;19.0
3974;30.0
3975;18.0
3976;22.0
3977;25.0
3978;31.0
3979;19.0
3980;35.0
3981;17.0
3982;27.0
3983;17.0
3984;23.0
3985;25.0
3986;18.0
3987;25.0
3988;22.0
3989;27.0
3990;17.0
3991;23.0
3992;43.0
3993;22.0
3994;23.0
3995;15.0
3996;33.0
3997;22.0
3998;30.0
3999;22.0
4000;35.0
4001;20.0
4002;36.0
4003;20.0
4004;16.0
4005;23.0
4006;32.0
4007;22.0
4008;24.0
4009;23.0
4010;22.0
4011;32.0
4012;20.0
4013;22.0
4014;22.0
4015;22.0
4016;36.0
4017;34.0
4018;27.0
4019;28.0
4020;28.0
4021;19.0
4022;17.0
4023;29.0
4024;20.0
4025;20.0
4026;22.0
4027;21.0
4028;26.0
4029;24.0
4030;20.0
4031;25.0
4032;20.0
4033;18.0
4034;21.0
4035;22.0
4036;19.0
4037;19.0
4038;25.0
4039;19.0
4040;17.0
4041;16.0
4042;21.0
4043;21.0
4044;15.0
4045;29.0
4046;32.0
4047;23.0
4048;20.0
4049;24.0
4050;16.0
4051;27.0
4052;26.0
4053;25.0
4054;47.0
4055;31.0
4056;21.0
4057;35.0
4058;24.0
4059;19.0
4060;25.0
4061;26.0
4062;25.0
4063;38.0
4064;23.0
4065;18.0
4066;25.0
4067;35.0
4068;16.0
4069;23.0
4070;25.0
4071;22.0
4072;30.0
4073;22.0
4074;21.0
4075;23.0
4076;30.0
4077;20.0
4078;25.0
4079;25.0
4080;17.0
4081;54.0
4082;18.0
4083;15.0
4084;16.0
4085;17.0
4086;28.0
4087;24.0
4088;20.0
4089;26.0
4090;25.0
4091;23.0
4092;37.0
4093;26.0
4094;21.0
4095;27.0
4096;19.0
4097;24.0
4098;21.0
4099;35.0
4100;20.0
4101;24.0
4102;21.0
4103;20.0
4104;22.0
4105;28.0
4106;25.0
4107;23.0
4108;27.0
4109;19.0
4110;19.0
4111;29.0
4112;23.0
4113;22.0
4114;18.0
4115;20.0
4116;20.0
4117;20.0
4118;27.0
4119;32.0
4120;16.0
4121;22.0
4122;19.0
4123;32.0
4124;20.0
4125;15.0
4126;26.0
4127;20.0
4128;29.0
4129;25.0
4130;20.0
4131;24.0
4132;29.0
4133;21.0
4134;44.0
4135;30.0
4136;20.0
4137;20.0
4138;24.0
4139;18.0
