;Steps
2140;18.0
2141;16.0
2142;18.0
2143;16.0
2144;18.0
2145;20.0
2146;17.0
2147;19.0
2148;16.0
2149;16.0
2150;22.0
2151;16.0
2152;20.0
2153;17.0
2154;21.0
2155;16.0
2156;17.0
2157;19.0
2158;16.0
2159;19.0
2160;16.0
2161;16.0
2162;18.0
2163;20.0
2164;16.0
2165;17.0
2166;18.0
2167;16.0
2168;16.0
2169;16.0
2170;18.0
2171;20.0
2172;16.0
2173;17.0
2174;16.0
2175;21.0
2176;19.0
2177;17.0
2178;21.0
2179;17.0
2180;16.0
2181;16.0
2182;17.0
2183;20.0
2184;17.0
2185;19.0
2186;22.0
2187;17.0
2188;17.0
2189;18.0
2190;20.0
2191;19.0
2192;16.0
2193;16.0
2194;17.0
2195;17.0
2196;20.0
2197;20.0
2198;20.0
2199;17.0
2200;17.0
2201;19.0
2202;19.0
2203;22.0
2204;23.0
2205;17.0
2206;16.0
2207;20.0
2208;20.0
2209;17.0
2210;17.0
2211;16.0
2212;16.0
2213;18.0
2214;16.0
2215;19.0
2216;21.0
2217;16.0
2218;24.0
2219;18.0
2220;18.0
2221;23.0
2222;18.0
2223;20.0
2224;16.0
2225;18.0
2226;16.0
2227;20.0
2228;18.0
2229;16.0
2230;16.0
2231;29.0
2232;17.0
2233;18.0
2234;25.0
2235;17.0
2236;19.0
2237;16.0
2238;17.0
2239;18.0
2240;19.0
2241;17.0
2242;23.0
2243;17.0
2244;20.0
2245;18.0
2246;16.0
2247;17.0
2248;23.0
2249;16.0
2250;16.0
2251;16.0
2252;18.0
2253;20.0
2254;18.0
2255;18.0
2256;16.0
2257;16.0
2258;18.0
2259;20.0
2260;17.0
2261;16.0
2262;18.0
2263;17.0
2264;16.0
2265;20.0
2266;18.0
2267;22.0
2268;21.0
2269;18.0
2270;16.0
2271;18.0
2272;16.0
2273;20.0
2274;16.0
2275;16.0
2276;16.0
2277;16.0
2278;16.0
2279;16.0
2280;20.0
2281;18.0
2282;20.0
2283;18.0
2284;17.0
2285;23.0
2286;23.0
2287;19.0
2288;17.0
2289;25.0
2290;17.0
2291;17.0
2292;16.0
2293;16.0
2294;20.0
2295;18.0
2296;24.0
2297;17.0
2298;16.0
2299;17.0
2300;20.0
2301;17.0
2302;20.0
2303;17.0
2304;19.0
2305;16.0
2306;19.0
2307;16.0
2308;18.0
2309;16.0
2310;16.0
2311;17.0
2312;16.0
2313;16.0
2314;25.0
2315;19.0
2316;18.0
2317;19.0
2318;16.0
2319;16.0
2320;18.0
2321;17.0
2322;18.0
2323;23.0
2324;16.0
2325;23.0
2326;24.0
2327;18.0
2328;16.0
2329;16.0
2330;17.0
2331;18.0
2332;18.0
2333;19.0
2334;19.0
2335;19.0
2336;16.0
2337;16.0
2338;17.0
2339;19.0
2340;23.0
2341;17.0
2342;16.0
2343;19.0
2344;72.0
2345;83.0
2346;78.0
2347;1500.0
2348;437.0
2349;129.0
2350;115.0
2351;177.0
2352;106.0
2353;196.0
2354;18.0
2355;16.0
2356;54.0
2357;16.0
2358;16.0
2359;312.0
2360;22.0
2361;19.0
2362;18.0
2363;18.0
2364;18.0
2365;16.0
2366;21.0
2367;16.0
2368;19.0
2369;18.0
2370;28.0
2371;18.0
2372;18.0
2373;20.0
2374;16.0
2375;18.0
2376;16.0
2377;16.0
2378;17.0
2379;17.0
2380;17.0
2381;20.0
2382;18.0
2383;19.0
2384;16.0
2385;20.0
2386;22.0
2387;1509.0
2388;371.0
2389;2935.0
2390;38.0
2391;34.0
2392;27.0
2393;17.0
2394;29.0
2395;16.0
2396;18.0
2397;20.0
2398;16.0
2399;18.0
2400;16.0
2401;16.0
2402;17.0
2403;16.0
2404;18.0
2405;16.0
2406;18.0
2407;16.0
2408;18.0
2409;19.0
2410;16.0
2411;19.0
2412;26.0
2413;17.0
2414;21.0
2415;20.0
2416;17.0
2417;19.0
2418;17.0
2419;16.0
2420;25.0
2421;16.0
2422;16.0
2423;16.0
2424;18.0
2425;16.0
2426;16.0
2427;19.0
2428;30.0
2429;23.0
2430;17.0
2431;16.0
2432;20.0
2433;20.0
2434;20.0
2435;17.0
2436;17.0
2437;16.0
2438;16.0
2439;18.0
2440;19.0
2441;17.0
2442;20.0
2443;16.0
2444;18.0
2445;19.0
2446;22.0
2447;16.0
2448;17.0
2449;16.0
2450;16.0
2451;18.0
2452;16.0
2453;18.0
2454;19.0
2455;17.0
2456;20.0
2457;16.0
2458;16.0
2459;16.0
2460;23.0
2461;20.0
2462;20.0
2463;16.0
2464;19.0
2465;18.0
2466;20.0
2467;19.0
2468;19.0
2469;18.0
2470;18.0
2471;17.0
2472;28.0
2473;17.0
2474;87.0
2475;18.0
2476;19.0
2477;16.0
2478;18.0
2479;16.0
2480;91.0
2481;3221.0
2482;2625.0
2483;655.0
2484;75.0
2485;148.0
2486;37.0
2487;20.0
2488;16.0
2489;20.0
2490;20.0
2491;16.0
2492;19.0
2493;17.0
2494;17.0
2495;152.0
2496;177.0
2497;116.0
2498;35.0
2499;17.0
2500;16.0
2501;29.0
2502;16.0
2503;18.0
2504;16.0
2505;17.0
2506;18.0
2507;16.0
2508;16.0
2509;16.0
2510;16.0
2511;17.0
2512;20.0
2513;19.0
2514;16.0
2515;26.0
2516;16.0
2517;16.0
2518;16.0
2519;16.0
2520;16.0
2521;16.0
2522;16.0
2523;998.0
2524;112.0
2525;19.0
2526;18.0
2527;18.0
2528;21.0
2529;17.0
2530;18.0
2531;16.0
2532;28.0
2533;17.0
2534;18.0
2535;16.0
2536;18.0
2537;210.0
2538;306.0
2539;523.0
2540;234.0
2541;446.0
2542;19.0
2543;20.0
2544;18.0
2545;21.0
2546;20.0
2547;16.0
2548;16.0
2549;31.0
2550;17.0
2551;23.0
2552;23.0
2553;16.0
2554;17.0
2555;18.0
2556;16.0
2557;17.0
2558;17.0
2559;20.0
2560;16.0
2561;17.0
2562;21.0
2563;16.0
2564;27.0
2565;20.0
2566;18.0
2567;16.0
2568;16.0
2569;17.0
2570;40.0
2571;19.0
2572;19.0
2573;17.0
2574;18.0
2575;19.0
2576;16.0
2577;16.0
2578;17.0
2579;16.0
2580;16.0
2581;17.0
2582;16.0
2583;19.0
2584;16.0
2585;17.0
2586;20.0
2587;16.0
2588;61.0
2589;54.0
2590;57.0
2591;27.0
2592;501.0
2593;47.0
2594;21.0
2595;32.0
2596;40.0
2597;61.0
2598;108.0
2599;112.0
2600;18.0
2601;101.0
2602;21.0
2603;17.0
2604;36.0
2605;63.0
2606;26.0
2607;17.0
2608;17.0
2609;18.0
2610;22.0
2611;18.0
2612;16.0
2613;23.0
2614;19.0
2615;28.0
2616;40.0
2617;18.0
2618;19.0
2619;20.0
2620;20.0
2621;17.0
2622;26.0
2623;23.0
2624;16.0
2625;16.0
2626;17.0
2627;18.0
2628;19.0
2629;85.0
2630;52.0
2631;19.0
2632;13099.0
2633;84.0
2634;545.0
2635;1572.0
2636;62.0
2637;50.0
2638;35.0
2639;18.0
2640;21.0
2641;22.0
2642;528.0
2643;26.0
2644;19.0
2645;16.0
2646;18.0
2647;19.0
2648;18.0
2649;16.0
2650;19.0
2651;16.0
2652;19.0
2653;17.0
2654;17.0
2655;17.0
2656;17.0
2657;17.0
2658;17.0
2659;21.0
2660;17.0
2661;18.0
2662;21.0
2663;19.0
2664;18.0
2665;24.0
2666;16.0
2667;16.0
2668;16.0
2669;20.0
2670;19.0
2671;17.0
2672;16.0
2673;19.0
2674;16.0
2675;17.0
2676;16.0
2677;17.0
2678;16.0
2679;16.0
2680;19.0
2681;18.0
2682;19.0
2683;18.0
2684;21.0
2685;16.0
2686;20.0
2687;21.0
2688;18.0
2689;20.0
2690;21.0
2691;16.0
2692;19.0
2693;18.0
2694;16.0
2695;16.0
2696;21.0
2697;21.0
2698;26.0
2699;19.0
2700;18.0
2701;23.0
2702;17.0
2703;18.0
2704;18.0
2705;27.0
2706;56.0
2707;22.0
2708;16.0
2709;19.0
2710;16.0
2711;36.0
2712;33.0
2713;16.0
2714;30.0
2715;18.0
2716;22.0
2717;20.0
2718;17.0
2719;16.0
2720;17.0
2721;18.0
2722;20.0
2723;18.0
2724;16.0
2725;28.0
2726;16.0
2727;19.0
2728;20.0
2729;17.0
2730;16.0
2731;17.0
2732;16.0
2733;16.0
2734;16.0
2735;21.0
2736;16.0
2737;16.0
2738;20.0
2739;19.0
2740;18.0
2741;16.0
2742;22.0
2743;18.0
2744;16.0
2745;28.0
2746;17.0
2747;17.0
2748;26.0
2749;16.0
2750;19.0
2751;22.0
2752;16.0
2753;22.0
2754;18.0
2755;20.0
2756;28.0
2757;17.0
2758;17.0
2759;19.0
2760;19.0
2761;24.0
2762;16.0
2763;16.0
2764;19.0
2765;34.0
2766;28.0
2767;37.0
2768;22.0
2769;18.0
2770;29.0
2771;16.0
2772;16.0
2773;187.0
2774;19.0
2775;18.0
2776;16.0
2777;20.0
2778;730.0
2779;128.0
2780;18.0
2781;18.0
2782;18.0
2783;18.0
2784;19.0
2785;23.0
2786;19.0
2787;18.0
2788;16.0
2789;22.0
2790;16.0
2791;17.0
2792;17.0
2793;18.0
2794;20.0
2795;17.0
2796;16.0
2797;16.0
2798;18.0
2799;21.0
2800;16.0
2801;16.0
2802;17.0
2803;16.0
2804;22.0
2805;18.0
2806;19.0
2807;21.0
2808;22.0
2809;18.0
2810;16.0
2811;16.0
2812;16.0
2813;16.0
2814;19.0
2815;17.0
2816;25.0
2817;16.0
2818;16.0
2819;16.0
2820;25.0
2821;16.0
2822;16.0
2823;19.0
2824;19.0
2825;18.0
2826;19.0
2827;16.0
2828;19.0
2829;22.0
2830;16.0
2831;16.0
2832;18.0
2833;16.0
2834;17.0
2835;16.0
2836;17.0
2837;18.0
2838;16.0
2839;19.0
2840;34.0
2841;18.0
2842;16.0
2843;18.0
2844;20.0
2845;16.0
2846;16.0
2847;16.0
2848;16.0
2849;18.0
2850;16.0
2851;16.0
2852;16.0
2853;19.0
2854;20.0
2855;29.0
2856;96.0
2857;1018.0
2858;43.0
2859;172.0
2860;195.0
2861;20.0
2862;23.0
2863;18.0
2864;21.0
2865;19.0
2866;17.0
2867;19.0
2868;16.0
2869;16.0
2870;17.0
2871;18.0
2872;16.0
2873;16.0
2874;20.0
2875;22.0
2876;17.0
2877;16.0
2878;24.0
2879;21.0
2880;16.0
2881;17.0
2882;18.0
2883;18.0
2884;20.0
2885;17.0
2886;18.0
2887;18.0
2888;21.0
2889;19.0
2890;20.0
2891;16.0
2892;17.0
2893;17.0
2894;16.0
2895;20.0
2896;18.0
2897;20.0
2898;18.0
2899;22.0
2900;17.0
2901;16.0
2902;16.0
2903;18.0
2904;17.0
2905;16.0
2906;19.0
2907;20.0
2908;24.0
2909;18.0
2910;20.0
2911;18.0
2912;16.0
2913;19.0
2914;17.0
2915;21.0
2916;17.0
2917;17.0
2918;20.0
2919;17.0
2920;17.0
2921;19.0
2922;20.0
2923;20.0
2924;19.0
2925;22.0
2926;19.0
2927;16.0
2928;22.0
2929;114.0
2930;16.0
2931;16.0
2932;17.0
2933;16.0
2934;21.0
2935;16.0
2936;16.0
2937;17.0
2938;17.0
2939;18.0
2940;16.0
2941;18.0
2942;24.0
2943;17.0
2944;18.0
2945;16.0
2946;19.0
2947;17.0
2948;22.0
2949;16.0
2950;17.0
2951;21.0
2952;20.0
2953;16.0
2954;16.0
2955;29.0
2956;18.0
2957;22.0
2958;17.0
2959;16.0
2960;20.0
2961;19.0
2962;17.0
2963;18.0
2964;18.0
2965;18.0
2966;18.0
2967;17.0
2968;18.0
2969;16.0
2970;20.0
2971;22.0
2972;20.0
2973;20.0
2974;23.0
2975;17.0
2976;20.0
2977;16.0
2978;16.0
2979;18.0
2980;18.0
2981;16.0
2982;17.0
2983;18.0
2984;16.0
2985;16.0
2986;19.0
2987;17.0
2988;17.0
2989;20.0
2990;25.0
2991;16.0
2992;23.0
2993;18.0
2994;18.0
2995;17.0
2996;18.0
2997;16.0
2998;17.0
2999;17.0
3000;16.0
3001;22.0
3002;16.0
3003;19.0
3004;20.0
3005;20.0
3006;16.0
3007;16.0
3008;18.0
3009;24.0
3010;16.0
3011;16.0
3012;19.0
3013;16.0
3014;18.0
3015;16.0
3016;22.0
3017;17.0
3018;16.0
3019;22.0
3020;17.0
3021;19.0
3022;22.0
3023;18.0
3024;18.0
3025;22.0
3026;26.0
3027;16.0
3028;18.0
3029;34.0
3030;80.0
3031;26.0
3032;40.0
3033;18.0
3034;18.0
3035;19.0
3036;19.0
3037;20.0
3038;30.0
3039;33.0
3040;33.0
3041;51.0
3042;106.0
3043;18.0
3044;16.0
3045;22.0
3046;22.0
3047;16.0
3048;17.0
3049;21.0
3050;16.0
3051;16.0
3052;17.0
3053;16.0
3054;16.0
3055;17.0
3056;16.0
3057;17.0
3058;21.0
3059;19.0
3060;16.0
3061;16.0
3062;20.0
3063;16.0
3064;18.0
3065;18.0
3066;21.0
3067;21.0
3068;16.0
3069;19.0
3070;20.0
3071;17.0
3072;20.0
3073;19.0
3074;17.0
3075;16.0
3076;18.0
3077;16.0
3078;16.0
3079;19.0
3080;20.0
3081;19.0
3082;22.0
3083;19.0
3084;16.0
3085;18.0
3086;19.0
3087;16.0
3088;17.0
3089;23.0
3090;18.0
3091;17.0
3092;28.0
3093;18.0
3094;24.0
3095;16.0
3096;16.0
3097;20.0
3098;16.0
3099;26.0
3100;16.0
3101;30.0
3102;22.0
3103;19.0
3104;19.0
3105;17.0
3106;21.0
3107;52.0
3108;26.0
3109;46.0
3110;17.0
3111;16.0
3112;20.0
3113;17.0
3114;16.0
3115;16.0
3116;18.0
3117;16.0
3118;18.0
3119;18.0
3120;16.0
3121;17.0
3122;21.0
3123;19.0
3124;16.0
3125;16.0
3126;16.0
3127;22.0
3128;21.0
3129;19.0
3130;20.0
3131;16.0
3132;24.0
3133;18.0
3134;19.0
3135;19.0
3136;24.0
3137;17.0
3138;16.0
3139;20.0
3140;25.0
3141;54.0
3142;63.0
3143;18.0
3144;16.0
3145;19.0
3146;104.0
3147;185.0
3148;21.0
3149;19.0
3150;20.0
3151;16.0
3152;17.0
3153;19.0
3154;19.0
3155;17.0
3156;68.0
3157;29.0
3158;16.0
3159;18.0
3160;17.0
3161;19.0
3162;17.0
3163;18.0
3164;20.0
3165;20.0
3166;16.0
3167;19.0
3168;54.0
3169;20.0
3170;19.0
3171;18.0
3172;16.0
3173;18.0
3174;19.0
3175;25.0
3176;17.0
3177;19.0
3178;21.0
3179;16.0
3180;16.0
3181;18.0
3182;16.0
3183;19.0
3184;19.0
3185;16.0
3186;20.0
3187;20.0
3188;21.0
3189;21.0
3190;19.0
3191;16.0
3192;20.0
3193;16.0
3194;23.0
3195;17.0
3196;16.0
3197;17.0
3198;18.0
3199;23.0
3200;31.0
3201;16.0
3202;16.0
3203;22.0
3204;19.0
3205;16.0
3206;16.0
3207;19.0
3208;46.0
3209;17.0
3210;17.0
3211;18.0
3212;23.0
3213;18.0
3214;16.0
3215;17.0
3216;19.0
3217;20.0
3218;16.0
3219;21.0
3220;20.0
3221;17.0
3222;18.0
3223;18.0
3224;17.0
3225;16.0
3226;16.0
3227;24.0
3228;18.0
3229;17.0
3230;16.0
3231;16.0
3232;17.0
3233;44.0
3234;47.0
3235;16.0
3236;17.0
3237;16.0
3238;17.0
3239;22.0
3240;19.0
3241;16.0
3242;16.0
3243;20.0
3244;20.0
3245;24.0
3246;19.0
3247;17.0
3248;16.0
3249;19.0
3250;16.0
3251;17.0
3252;21.0
3253;26.0
3254;16.0
3255;19.0
3256;19.0
3257;17.0
3258;16.0
3259;16.0
3260;16.0
3261;19.0
3262;18.0
3263;16.0
3264;20.0
3265;64.0
3266;32.0
3267;17.0
3268;28.0
3269;17.0
3270;16.0
3271;22.0
3272;17.0
3273;16.0
3274;18.0
3275;17.0
3276;16.0
3277;19.0
3278;143.0
3279;30.0
3280;54.0
3281;105.0
3282;17.0
3283;16.0
3284;17.0
3285;17.0
3286;20.0
3287;18.0
3288;28.0
3289;51.0
3290;24.0
3291;18.0
3292;19.0
3293;18.0
3294;23.0
3295;16.0
3296;16.0
3297;18.0
3298;19.0
3299;21.0
3300;19.0
3301;16.0
3302;16.0
3303;16.0
3304;16.0
3305;18.0
3306;16.0
3307;16.0
3308;17.0
3309;71.0
3310;34.0
3311;23.0
3312;58.0
3313;43.0
3314;20.0
3315;327.0
3316;3512.0
3317;57.0
3318;31.0
3319;16.0
3320;19.0
3321;16.0
3322;19.0
3323;20.0
3324;1159.0
3325;120.0
3326;188.0
3327;25.0
3328;104.0
3329;55.0
3330;52.0
3331;14536.0
3332;23.0
3333;24.0
3334;18.0
3335;16.0
3336;16.0
3337;26.0
3338;16.0
3339;17.0
3340;24.0
3341;16.0
3342;25.0
3343;18.0
3344;16.0
3345;16.0
3346;18.0
3347;20.0
3348;23.0
3349;20.0
3350;17.0
3351;19.0
3352;20.0
3353;17.0
3354;21.0
3355;20.0
3356;22.0
3357;17.0
3358;17.0
3359;17.0
3360;16.0
3361;16.0
3362;16.0
3363;18.0
3364;16.0
3365;16.0
3366;18.0
3367;18.0
3368;22.0
3369;19.0
3370;20.0
3371;53.0
3372;17.0
3373;17.0
3374;38.0
3375;29.0
3376;23.0
3377;16.0
3378;17.0
3379;18.0
3380;17.0
3381;16.0
3382;20.0
3383;23.0
3384;58.0
3385;43.0
3386;24.0
3387;17.0
3388;23.0
3389;18.0
3390;18.0
3391;26.0
3392;23.0
3393;21.0
3394;19.0
3395;18.0
3396;17.0
3397;16.0
3398;24.0
3399;16.0
3400;21.0
3401;43.0
3402;97.0
3403;60.0
3404;20.0
3405;25.0
3406;76.0
3407;46.0
3408;19.0
3409;24.0
3410;16.0
3411;20.0
3412;16.0
3413;16.0
3414;17.0
3415;19.0
3416;18.0
3417;16.0
3418;18.0
3419;18.0
3420;16.0
3421;17.0
3422;19.0
3423;18.0
3424;16.0
3425;16.0
3426;17.0
3427;16.0
3428;16.0
3429;16.0
3430;17.0
3431;21.0
3432;16.0
3433;18.0
3434;17.0
3435;16.0
3436;17.0
3437;17.0
3438;16.0
3439;16.0
3440;16.0
3441;18.0
3442;17.0
3443;18.0
3444;16.0
3445;16.0
3446;16.0
3447;18.0
3448;18.0
3449;19.0
3450;22.0
3451;16.0
3452;16.0
3453;17.0
3454;19.0
3455;16.0
3456;16.0
3457;18.0
3458;17.0
3459;27.0
3460;18.0
3461;18.0
3462;21.0
3463;18.0
3464;18.0
3465;18.0
3466;19.0
3467;23.0
3468;25.0
3469;19.0
3470;20.0
3471;19.0
3472;17.0
3473;25.0
3474;16.0
3475;17.0
3476;17.0
3477;17.0
3478;24.0
3479;18.0
3480;18.0
3481;16.0
3482;16.0
3483;17.0
3484;16.0
3485;18.0
3486;17.0
3487;17.0
3488;16.0
3489;26.0
3490;18.0
3491;16.0
3492;16.0
3493;16.0
3494;20.0
3495;23.0
3496;16.0
3497;16.0
3498;25.0
3499;21.0
3500;16.0
3501;16.0
3502;18.0
3503;18.0
3504;20.0
3505;18.0
3506;24.0
3507;16.0
3508;16.0
3509;17.0
3510;19.0
3511;18.0
3512;19.0
3513;16.0
3514;20.0
3515;16.0
3516;18.0
3517;18.0
3518;19.0
3519;16.0
3520;18.0
3521;19.0
3522;17.0
3523;20.0
3524;16.0
3525;19.0
3526;17.0
3527;18.0
3528;18.0
3529;18.0
3530;17.0
3531;16.0
3532;21.0
3533;18.0
3534;16.0
3535;17.0
3536;17.0
3537;24.0
3538;16.0
3539;21.0
3540;34.0
3541;24.0
3542;18.0
3543;17.0
3544;18.0
3545;20.0
3546;18.0
3547;16.0
3548;19.0
3549;20.0
3550;19.0
3551;18.0
3552;16.0
3553;18.0
3554;17.0
3555;19.0
3556;16.0
3557;28.0
3558;18.0
3559;20.0
3560;18.0
3561;16.0
3562;19.0
3563;16.0
3564;16.0
3565;16.0
3566;23.0
3567;18.0
3568;28.0
3569;21.0
3570;16.0
3571;16.0
3572;18.0
3573;16.0
3574;16.0
3575;17.0
3576;44.0
3577;18.0
3578;17.0
3579;16.0
3580;16.0
3581;16.0
3582;17.0
3583;17.0
3584;19.0
3585;24.0
3586;16.0
3587;17.0
3588;22.0
3589;16.0
3590;18.0
3591;17.0
3592;17.0
3593;16.0
3594;16.0
3595;16.0
3596;18.0
3597;35.0
3598;16.0
3599;20.0
3600;24.0
3601;18.0
3602;24.0
3603;19.0
3604;24.0
3605;16.0
3606;23.0
3607;18.0
3608;44.0
3609;26.0
3610;47.0
3611;42.0
3612;100.0
3613;20.0
3614;17.0
3615;16.0
3616;22.0
3617;29.0
3618;29.0
3619;16.0
3620;16.0
3621;21.0
3622;19.0
3623;17.0
3624;21.0
3625;16.0
3626;16.0
3627;17.0
3628;17.0
3629;16.0
3630;16.0
3631;17.0
3632;17.0
3633;22.0
3634;17.0
3635;16.0
3636;29.0
3637;25.0
3638;18.0
3639;16.0
3640;18.0
3641;18.0
3642;22.0
3643;32.0
3644;18.0
3645;16.0
3646;18.0
3647;17.0
3648;21.0
3649;16.0
3650;19.0
3651;31.0
3652;20.0
3653;16.0
3654;16.0
3655;20.0
3656;30.0
3657;19.0
3658;18.0
3659;17.0
3660;16.0
3661;16.0
3662;21.0
3663;16.0
3664;16.0
3665;18.0
3666;20.0
3667;16.0
3668;16.0
3669;22.0
3670;20.0
3671;19.0
3672;23.0
3673;20.0
3674;21.0
3675;17.0
3676;17.0
3677;29.0
3678;16.0
3679;16.0
3680;17.0
3681;26.0
3682;18.0
3683;16.0
3684;19.0
3685;16.0
3686;21.0
3687;20.0
3688;16.0
3689;16.0
3690;20.0
3691;18.0
3692;24.0
3693;16.0
3694;16.0
3695;16.0
3696;22.0
3697;18.0
3698;18.0
3699;17.0
3700;24.0
3701;16.0
3702;22.0
3703;16.0
3704;20.0
3705;16.0
3706;16.0
3707;18.0
3708;16.0
3709;18.0
3710;17.0
3711;17.0
3712;17.0
3713;28.0
3714;16.0
3715;20.0
3716;18.0
3717;21.0
3718;21.0
3719;16.0
3720;18.0
3721;19.0
3722;19.0
3723;16.0
3724;17.0
3725;16.0
3726;19.0
3727;17.0
3728;19.0
3729;22.0
3730;19.0
3731;16.0
3732;16.0
3733;23.0
3734;21.0
3735;25.0
3736;17.0
3737;16.0
3738;18.0
3739;17.0
3740;17.0
3741;17.0
3742;22.0
3743;19.0
3744;16.0
3745;18.0
3746;31.0
3747;17.0
3748;16.0
3749;17.0
3750;19.0
3751;18.0
3752;17.0
3753;21.0
3754;16.0
3755;16.0
3756;31.0
3757;16.0
3758;18.0
3759;16.0
3760;27.0
3761;16.0
3762;19.0
3763;21.0
3764;24.0
3765;16.0
3766;16.0
3767;19.0
3768;16.0
3769;21.0
3770;18.0
3771;21.0
3772;22.0
3773;18.0
3774;17.0
3775;16.0
3776;19.0
3777;16.0
3778;16.0
3779;23.0
3780;26.0
3781;20.0
3782;17.0
3783;19.0
3784;18.0
3785;18.0
3786;21.0
3787;16.0
3788;17.0
3789;19.0
3790;22.0
3791;22.0
3792;16.0
3793;16.0
3794;18.0
3795;17.0
3796;21.0
3797;18.0
3798;17.0
3799;16.0
3800;18.0
3801;19.0
3802;17.0
3803;21.0
3804;16.0
3805;16.0
3806;16.0
3807;18.0
3808;19.0
3809;16.0
3810;17.0
3811;17.0
3812;19.0
3813;26.0
3814;22.0
3815;17.0
3816;22.0
3817;17.0
3818;16.0
3819;16.0
3820;18.0
3821;20.0
3822;20.0
3823;18.0
3824;18.0
3825;17.0
3826;16.0
3827;17.0
3828;21.0
3829;16.0
3830;18.0
3831;23.0
3832;17.0
3833;16.0
3834;18.0
3835;17.0
3836;28.0
3837;19.0
3838;23.0
3839;18.0
3840;20.0
3841;19.0
3842;18.0
3843;16.0
3844;16.0
3845;16.0
3846;19.0
3847;19.0
3848;17.0
3849;19.0
3850;26.0
3851;16.0
3852;20.0
3853;36.0
3854;17.0
3855;19.0
3856;18.0
3857;18.0
3858;23.0
3859;18.0
3860;20.0
3861;16.0
3862;21.0
3863;19.0
3864;16.0
3865;25.0
3866;18.0
3867;24.0
3868;18.0
3869;18.0
3870;22.0
3871;16.0
3872;16.0
3873;16.0
3874;16.0
3875;16.0
3876;16.0
3877;16.0
3878;16.0
3879;16.0
3880;26.0
3881;19.0
3882;18.0
3883;16.0
3884;17.0
3885;19.0
3886;23.0
3887;27.0
3888;16.0
3889;22.0
3890;17.0
3891;18.0
3892;20.0
3893;17.0
3894;16.0
3895;16.0
3896;16.0
3897;19.0
3898;22.0
3899;16.0
3900;18.0
3901;24.0
3902;16.0
3903;21.0
3904;17.0
3905;28.0
3906;16.0
3907;25.0
3908;18.0
3909;16.0
3910;20.0
3911;16.0
3912;16.0
3913;16.0
3914;89.0
3915;2484.0
3916;1489.0
3917;828.0
3918;467.0
3919;80.0
3920;67.0
3921;536.0
3922;55.0
3923;24.0
3924;26.0
3925;17.0
3926;16.0
3927;51.0
3928;21.0
3929;17.0
3930;16.0
3931;19.0
3932;18.0
3933;16.0
3934;16.0
3935;16.0
3936;22.0
3937;21.0
3938;26.0
3939;17.0
3940;16.0
3941;17.0
3942;16.0
3943;24.0
3944;24.0
3945;17.0
3946;305.0
3947;100.0
3948;22.0
3949;684.0
3950;272.0
3951;225.0
3952;261.0
3953;29.0
3954;21.0
3955;25.0
3956;16.0
3957;19.0
3958;23.0
3959;16.0
3960;16.0
3961;19.0
3962;17.0
3963;17.0
3964;16.0
3965;16.0
3966;17.0
3967;16.0
3968;22.0
3969;16.0
3970;20.0
3971;18.0
3972;16.0
3973;23.0
3974;22.0
3975;18.0
3976;16.0
3977;16.0
3978;19.0
3979;22.0
3980;17.0
3981;22.0
3982;22.0
3983;16.0
3984;23.0
3985;18.0
3986;16.0
3987;21.0
3988;29.0
3989;20.0
3990;16.0
3991;16.0
3992;16.0
3993;18.0
3994;16.0
3995;16.0
3996;18.0
3997;17.0
3998;20.0
3999;47.0
4000;24.0
4001;18.0
4002;17.0
4003;18.0
4004;18.0
4005;16.0
4006;17.0
4007;18.0
4008;25.0
4009;18.0
4010;17.0
4011;16.0
4012;21.0
4013;21.0
4014;17.0
4015;16.0
4016;20.0
4017;16.0
4018;20.0
4019;17.0
4020;18.0
4021;16.0
4022;16.0
4023;19.0
4024;16.0
4025;17.0
4026;17.0
4027;19.0
4028;16.0
4029;18.0
4030;18.0
4031;17.0
4032;21.0
4033;16.0
4034;17.0
4035;16.0
4036;21.0
4037;17.0
4038;17.0
4039;19.0
4040;26.0
4041;20.0
4042;16.0
4043;16.0
4044;20.0
4045;16.0
4046;33.0
4047;18.0
4048;24.0
4049;18.0
4050;16.0
4051;33.0
4052;17.0
4053;16.0
4054;18.0
4055;18.0
4056;16.0
4057;16.0
4058;18.0
4059;18.0
4060;18.0
4061;16.0
4062;25.0
4063;16.0
4064;17.0
4065;16.0
4066;20.0
4067;16.0
4068;18.0
4069;28.0
4070;26.0
4071;21.0
4072;32.0
4073;18.0
4074;17.0
4075;16.0
4076;21.0
4077;22.0
4078;65.0
4079;20.0
4080;19.0
4081;20.0
4082;16.0
4083;16.0
4084;17.0
4085;20.0
4086;19.0
4087;36.0
4088;20.0
4089;20.0
4090;17.0
4091;16.0
4092;20.0
4093;16.0
4094;36.0
4095;40.0
4096;41.0
4097;23.0
4098;31.0
4099;16.0
4100;18.0
4101;18.0
4102;16.0
4103;22.0
4104;18.0
4105;26.0
4106;53.0
4107;18.0
4108;20.0
4109;17.0
4110;18.0
4111;16.0
4112;16.0
4113;19.0
4114;18.0
4115;24.0
4116;17.0
4117;16.0
4118;16.0
4119;16.0
4120;16.0
4121;16.0
4122;20.0
4123;22.0
4124;21.0
4125;16.0
4126;17.0
4127;16.0
4128;20.0
4129;16.0
4130;19.0
4131;19.0
4132;16.0
4133;16.0
4134;16.0
4135;18.0
4136;20.0
