;Steps
2141;15.0
2142;13.0
2143;13.0
2144;13.0
2145;16.0
2146;13.0
2147;14.0
2148;13.0
2149;15.0
2150;13.0
2151;13.0
2152;14.0
2153;13.0
2154;16.0
2155;15.0
2156;22.0
2157;15.0
2158;13.0
2159;21.0
2160;14.0
2161;16.0
2162;13.0
2163;15.0
2164;13.0
2165;14.0
2166;16.0
2167;14.0
2168;14.0
2169;17.0
2170;13.0
2171;15.0
2172;21.0
2173;19.0
2174;13.0
2175;19.0
2176;13.0
2177;15.0
2178;16.0
2179;13.0
2180;15.0
2181;14.0
2182;20.0
2183;20.0
2184;16.0
2185;16.0
2186;14.0
2187;15.0
2188;13.0
2189;16.0
2190;22.0
2191;13.0
2192;16.0
2193;13.0
2194;13.0
2195;19.0
2196;14.0
2197;14.0
2198;17.0
2199;13.0
2200;13.0
2201;15.0
2202;14.0
2203;18.0
2204;15.0
2205;13.0
2206;13.0
2207;13.0
2208;13.0
2209;16.0
2210;16.0
2211;19.0
2212;13.0
2213;17.0
2214;13.0
2215;15.0
2216;13.0
2217;18.0
2218;14.0
2219;16.0
2220;14.0
2221;16.0
2222;13.0
2223;13.0
2224;14.0
2225;13.0
2226;15.0
2227;13.0
2228;14.0
2229;17.0
2230;18.0
2231;17.0
2232;13.0
2233;13.0
2234;14.0
2235;15.0
2236;17.0
2237;15.0
2238;13.0
2239;15.0
2240;13.0
2241;15.0
2242;22.0
2243;17.0
2244;15.0
2245;16.0
2246;17.0
2247;13.0
2248;13.0
2249;17.0
2250;13.0
2251;14.0
2252;16.0
2253;17.0
2254;18.0
2255;14.0
2256;16.0
2257;15.0
2258;15.0
2259;14.0
2260;13.0
2261;13.0
2262;14.0
2263;16.0
2264;18.0
2265;13.0
2266;13.0
2267;13.0
2268;17.0
2269;24.0
2270;13.0
2271;13.0
2272;13.0
2273;15.0
2274;13.0
2275;18.0
2276;13.0
2277;21.0
2278;13.0
2279;13.0
2280;15.0
2281;13.0
2282;14.0
2283;13.0
2284;24.0
2285;19.0
2286;13.0
2287;20.0
2288;13.0
2289;15.0
2290;17.0
2291;21.0
2292;13.0
2293;15.0
2294;14.0
2295;17.0
2296;15.0
2297;22.0
2298;13.0
2299;13.0
2300;13.0
2301;13.0
2302;17.0
2303;15.0
2304;15.0
2305;17.0
2306;13.0
2307;21.0
2308;13.0
2309;17.0
2310;15.0
2311;14.0
2312;16.0
2313;13.0
2314;15.0
2315;13.0
2316;13.0
2317;14.0
2318;13.0
2319;20.0
2320;15.0
2321;13.0
2322;13.0
2323;13.0
2324;16.0
2325;13.0
2326;17.0
2327;13.0
2328;13.0
2329;13.0
2330;19.0
2331;18.0
2332;15.0
2333;16.0
2334;13.0
2335;14.0
2336;13.0
2337;15.0
2338;19.0
2339;18.0
2340;13.0
2341;15.0
2342;13.0
2343;13.0
2344;17.0
2345;18.0
2346;15.0
2347;14.0
2348;13.0
2349;13.0
2350;13.0
2351;22.0
2352;13.0
2353;13.0
2354;15.0
2355;13.0
2356;18.0
2357;17.0
2358;14.0
2359;23.0
2360;21.0
2361;13.0
2362;15.0
2363;18.0
2364;19.0
2365;15.0
2366;13.0
2367;19.0
2368;13.0
2369;13.0
2370;14.0
2371;17.0
2372;18.0
2373;13.0
2374;13.0
2375;15.0
2376;21.0
2377;17.0
2378;15.0
2379;18.0
2380;13.0
2381;15.0
2382;13.0
2383;13.0
2384;15.0
2385;14.0
2386;13.0
2387;15.0
2388;15.0
2389;15.0
2390;15.0
2391;15.0
2392;13.0
2393;16.0
2394;13.0
2395;18.0
2396;17.0
2397;13.0
2398;13.0
2399;13.0
2400;13.0
2401;16.0
2402;13.0
2403;15.0
2404;13.0
2405;14.0
2406;15.0
2407;14.0
2408;13.0
2409;14.0
2410;16.0
2411;13.0
2412;17.0
2413;13.0
2414;20.0
2415;13.0
2416;17.0
2417;13.0
2418;13.0
2419;15.0
2420;17.0
2421;14.0
2422;18.0
2423;15.0
2424;13.0
2425;15.0
2426;13.0
2427;17.0
2428;13.0
2429;17.0
2430;13.0
2431;13.0
2432;13.0
2433;15.0
2434;13.0
2435;13.0
2436;14.0
2437;15.0
2438;21.0
2439;16.0
2440;14.0
2441;13.0
2442;13.0
2443;13.0
2444;13.0
2445;15.0
2446;14.0
2447;15.0
2448;17.0
2449;13.0
2450;16.0
2451;15.0
2452;18.0
2453;15.0
2454;17.0
2455;16.0
2456;15.0
2457;14.0
2458;16.0
2459;14.0
2460;14.0
2461;15.0
2462;13.0
2463;13.0
2464;14.0
2465;14.0
2466;21.0
2467;15.0
2468;13.0
2469;19.0
2470;15.0
2471;15.0
2472;17.0
2473;15.0
2474;17.0
2475;13.0
2476;13.0
2477;14.0
2478;13.0
2479;13.0
2480;13.0
2481;14.0
2482;13.0
2483;13.0
2484;18.0
2485;18.0
2486;16.0
2487;13.0
2488;13.0
2489;33.0
2490;13.0
2491;23.0
2492;17.0
2493;16.0
2494;21.0
2495;13.0
2496;13.0
2497;13.0
2498;20.0
2499;20.0
2500;13.0
2501;14.0
2502;15.0
2503;13.0
2504;18.0
2505;15.0
2506;15.0
2507;13.0
2508;13.0
2509;15.0
2510;14.0
2511;17.0
2512;13.0
2513;13.0
2514;15.0
2515;15.0
2516;14.0
2517;19.0
2518;24.0
2519;13.0
2520;13.0
2521;13.0
2522;15.0
2523;24.0
2524;14.0
2525;13.0
2526;13.0
2527;13.0
2528;15.0
2529;16.0
2530;19.0
2531;15.0
2532;14.0
2533;13.0
2534;17.0
2535;26.0
2536;13.0
2537;13.0
2538;13.0
2539;15.0
2540;17.0
2541;15.0
2542;14.0
2543;13.0
2544;13.0
2545;15.0
2546;14.0
2547;13.0
2548;18.0
2549;13.0
2550;14.0
2551;13.0
2552;13.0
2553;15.0
2554;14.0
2555;13.0
2556;15.0
2557;14.0
2558;16.0
2559;17.0
2560;13.0
2561;13.0
2562;13.0
2563;19.0
2564;13.0
2565;13.0
2566;16.0
2567;17.0
2568;13.0
2569;15.0
2570;15.0
2571;15.0
2572;13.0
2573;17.0
2574;13.0
2575;13.0
2576;13.0
2577;16.0
2578;13.0
2579;14.0
2580;14.0
2581;17.0
2582;13.0
2583;14.0
2584;13.0
2585;13.0
2586;18.0
2587;13.0
2588;20.0
2589;19.0
2590;15.0
2591;15.0
2592;14.0
2593;19.0
2594;14.0
2595;16.0
2596;13.0
2597;16.0
2598;15.0
2599;15.0
2600;14.0
2601;17.0
2602;13.0
2603;13.0
2604;20.0
2605;14.0
2606;17.0
2607;14.0
2608;14.0
2609;19.0
2610;13.0
2611;13.0
2612;15.0
2613;15.0
2614;20.0
2615;16.0
2616;13.0
2617;13.0
2618;13.0
2619;13.0
2620;15.0
2621;15.0
2622;13.0
2623;13.0
2624;13.0
2625;13.0
2626;13.0
2627;13.0
2628;15.0
2629;13.0
2630;13.0
2631;15.0
2632;13.0
2633;13.0
2634;13.0
2635;14.0
2636;18.0
2637;19.0
2638;14.0
2639;23.0
2640;13.0
2641;15.0
2642;13.0
2643;19.0
2644;13.0
2645;15.0
2646;19.0
2647;13.0
2648;16.0
2649;16.0
2650;13.0
2651;15.0
2652;13.0
2653;13.0
2654;14.0
2655;15.0
2656;16.0
2657;13.0
2658;15.0
2659;13.0
2660;14.0
2661;15.0
2662;15.0
2663;14.0
2664;15.0
2665;15.0
2666;13.0
2667;13.0
2668;15.0
2669;15.0
2670;17.0
2671;15.0
2672;13.0
2673;20.0
2674;22.0
2675;14.0
2676;15.0
2677;13.0
2678;13.0
2679;18.0
2680;15.0
2681;13.0
2682;16.0
2683;15.0
2684;20.0
2685;14.0
2686;13.0
2687;15.0
2688;15.0
2689;13.0
2690;15.0
2691;13.0
2692;13.0
2693;13.0
2694;17.0
2695;16.0
2696;13.0
2697;17.0
2698;17.0
2699;13.0
2700;14.0
2701;15.0
2702;13.0
2703;25.0
2704;13.0
2705;14.0
2706;13.0
2707;18.0
2708;15.0
2709;14.0
2710;19.0
2711;20.0
2712;15.0
2713;22.0
2714;15.0
2715;13.0
2716;13.0
2717;13.0
2718;16.0
2719;14.0
2720;13.0
2721;15.0
2722;14.0
2723;13.0
2724;14.0
2725;15.0
2726;13.0
2727;22.0
2728;20.0
2729;13.0
2730;15.0
2731;19.0
2732;13.0
2733;15.0
2734;15.0
2735;29.0
2736;17.0
2737;13.0
2738;17.0
2739;14.0
2740;13.0
2741;24.0
2742;15.0
2743;13.0
2744;14.0
2745;17.0
2746;14.0
2747;14.0
2748;16.0
2749;13.0
2750;16.0
2751;22.0
2752;13.0
2753;13.0
2754;15.0
2755;13.0
2756;15.0
2757;15.0
2758;17.0
2759;14.0
2760;15.0
2761;17.0
2762;14.0
2763;20.0
2764;15.0
2765;16.0
2766;13.0
2767;13.0
2768;15.0
2769;19.0
2770;13.0
2771;13.0
2772;15.0
2773;16.0
2774;20.0
2775;13.0
2776;20.0
2777;13.0
2778;17.0
2779;14.0
2780;13.0
2781;13.0
2782;13.0
2783;13.0
2784;17.0
2785;18.0
2786;13.0
2787;13.0
2788;13.0
2789;17.0
2790;13.0
2791;15.0
2792;13.0
2793;13.0
2794;15.0
2795;15.0
2796;16.0
2797;13.0
2798;13.0
2799;14.0
2800;18.0
2801;15.0
2802;13.0
2803;13.0
2804;15.0
2805;17.0
2806;15.0
2807;23.0
2808;14.0
2809;16.0
2810;13.0
2811;13.0
2812;13.0
2813;13.0
2814;19.0
2815;13.0
2816;13.0
2817;14.0
2818;13.0
2819;18.0
2820;15.0
2821;16.0
2822;14.0
2823;16.0
2824;14.0
2825;22.0
2826;13.0
2827;15.0
2828;16.0
2829;16.0
2830;15.0
2831;13.0
2832;15.0
2833;16.0
2834;19.0
2835;13.0
2836;13.0
2837;15.0
2838;13.0
2839;13.0
2840;16.0
2841;15.0
2842;13.0
2843;16.0
2844;13.0
2845;16.0
2846;14.0
2847;18.0
2848;15.0
2849;17.0
2850;13.0
2851;16.0
2852;13.0
2853;15.0
2854;15.0
2855;16.0
2856;13.0
2857;13.0
2858;13.0
2859;13.0
2860;13.0
2861;14.0
2862;13.0
2863;15.0
2864;15.0
2865;13.0
2866;16.0
2867;13.0
2868;17.0
2869;13.0
2870;15.0
2871;15.0
2872;15.0
2873;13.0
2874;13.0
2875;18.0
2876;13.0
2877;15.0
2878;13.0
2879;19.0
2880;15.0
2881;16.0
2882;14.0
2883;14.0
2884;15.0
2885;13.0
2886;13.0
2887;14.0
2888;16.0
2889;15.0
2890;15.0
2891;20.0
2892;13.0
2893;17.0
2894;14.0
2895;13.0
2896;14.0
2897;13.0
2898;15.0
2899;15.0
2900;20.0
2901;14.0
2902;16.0
2903;13.0
2904;18.0
2905;15.0
2906;18.0
2907;13.0
2908;15.0
2909;15.0
2910;17.0
2911;26.0
2912;13.0
2913;17.0
2914;13.0
2915;18.0
2916;16.0
2917;13.0
2918;14.0
2919;14.0
2920;13.0
2921;13.0
2922;16.0
2923;13.0
2924;13.0
2925;27.0
2926;13.0
2927;17.0
2928;13.0
2929;22.0
2930;13.0
2931;13.0
2932;17.0
2933;15.0
2934;14.0
2935;14.0
2936;21.0
2937;16.0
2938;16.0
2939;15.0
2940;13.0
2941;15.0
2942;15.0
2943;14.0
2944;18.0
2945;13.0
2946;15.0
2947;16.0
2948;13.0
2949;14.0
2950;14.0
2951;22.0
2952;18.0
2953;14.0
2954;22.0
2955;15.0
2956;15.0
2957;15.0
2958;14.0
2959;15.0
2960;14.0
2961;13.0
2962;23.0
2963;13.0
2964;14.0
2965;14.0
2966;13.0
2967;14.0
2968;19.0
2969;17.0
2970;16.0
2971;13.0
2972;13.0
2973;16.0
2974;17.0
2975;18.0
2976;15.0
2977;21.0
2978;15.0
2979;14.0
2980;13.0
2981;13.0
2982;13.0
2983;15.0
2984;13.0
2985;13.0
2986;18.0
2987;17.0
2988;17.0
2989;13.0
2990;15.0
2991;15.0
2992;16.0
2993;13.0
2994;13.0
2995;17.0
2996;13.0
2997;15.0
2998;17.0
2999;16.0
3000;18.0
3001;13.0
3002;16.0
3003;13.0
3004;13.0
3005;14.0
3006;15.0
3007;22.0
3008;15.0
3009;15.0
3010;15.0
3011;16.0
3012;18.0
3013;13.0
3014;13.0
3015;13.0
3016;13.0
3017;17.0
3018;13.0
3019;15.0
3020;16.0
3021;19.0
3022;18.0
3023;17.0
3024;23.0
3025;15.0
3026;16.0
3027;16.0
3028;13.0
3029;13.0
3030;17.0
3031;13.0
3032;19.0
3033;19.0
3034;15.0
3035;15.0
3036;14.0
3037;13.0
3038;13.0
3039;16.0
3040;15.0
3041;13.0
3042;16.0
3043;18.0
3044;13.0
3045;16.0
3046;13.0
3047;13.0
3048;15.0
3049;20.0
3050;15.0
3051;15.0
3052;19.0
3053;15.0
3054;14.0
3055;14.0
3056;13.0
3057;15.0
3058;13.0
3059;17.0
3060;16.0
3061;15.0
3062;15.0
3063;18.0
3064;13.0
3065;13.0
3066;17.0
3067;19.0
3068;15.0
3069;13.0
3070;13.0
3071;18.0
3072;13.0
3073;19.0
3074;14.0
3075;14.0
3076;13.0
3077;15.0
3078;13.0
3079;15.0
3080;13.0
3081;13.0
3082;13.0
3083;14.0
3084;21.0
3085;13.0
3086;13.0
3087;17.0
3088;13.0
3089;19.0
3090;15.0
3091;13.0
3092;18.0
3093;15.0
3094;13.0
3095;13.0
3096;20.0
3097;15.0
3098;13.0
3099;19.0
3100;15.0
3101;13.0
3102;13.0
3103;13.0
3104;13.0
3105;19.0
3106;18.0
3107;13.0
3108;13.0
3109;16.0
3110;13.0
3111;15.0
3112;14.0
3113;17.0
3114;15.0
3115;18.0
3116;13.0
3117;17.0
3118;16.0
3119;15.0
3120;13.0
3121;15.0
3122;17.0
3123;13.0
3124;13.0
3125;14.0
3126;13.0
3127;15.0
3128;13.0
3129;16.0
3130;19.0
3131;14.0
3132;15.0
3133;13.0
3134;13.0
3135;13.0
3136;13.0
3137;14.0
3138;13.0
3139;13.0
3140;13.0
3141;16.0
3142;16.0
3143;17.0
3144;13.0
3145;21.0
3146;16.0
3147;14.0
3148;13.0
3149;17.0
3150;13.0
3151;19.0
3152;13.0
3153;13.0
3154;18.0
3155;13.0
3156;13.0
3157;13.0
3158;20.0
3159;16.0
3160;22.0
3161;18.0
3162;16.0
3163;13.0
3164;15.0
3165;22.0
3166;18.0
3167;30.0
3168;13.0
3169;15.0
3170;13.0
3171;13.0
3172;15.0
3173;15.0
3174;13.0
3175;18.0
3176;13.0
3177;13.0
3178;15.0
3179;15.0
3180;13.0
3181;16.0
3182;14.0
3183;17.0
3184;15.0
3185;13.0
3186;15.0
3187;21.0
3188;17.0
3189;16.0
3190;14.0
3191;15.0
3192;13.0
3193;16.0
3194;13.0
3195;13.0
3196;13.0
3197;17.0
3198;15.0
3199;19.0
3200;14.0
3201;14.0
3202;15.0
3203;15.0
3204;13.0
3205;21.0
3206;20.0
3207;13.0
3208;13.0
3209;13.0
3210;15.0
3211;16.0
3212;17.0
3213;14.0
3214;13.0
3215;14.0
3216;13.0
3217;13.0
3218;15.0
3219;13.0
3220;19.0
3221;13.0
3222;13.0
3223;13.0
3224;14.0
3225;13.0
3226;17.0
3227;17.0
3228;19.0
3229;16.0
3230;15.0
3231;14.0
3232;13.0
3233;13.0
3234;15.0
3235;21.0
3236;13.0
3237;13.0
3238;13.0
3239;15.0
3240;13.0
3241;13.0
3242;13.0
3243;17.0
3244;14.0
3245;14.0
3246;21.0
3247;15.0
3248;15.0
3249;14.0
3250;15.0
3251;16.0
3252;15.0
3253;15.0
3254;15.0
3255;14.0
3256;16.0
3257;15.0
3258;20.0
3259;15.0
3260;15.0
3261;13.0
3262;15.0
3263;13.0
3264;16.0
3265;17.0
3266;15.0
3267;13.0
3268;13.0
3269;13.0
3270;17.0
3271;15.0
3272;20.0
3273;15.0
3274;13.0
3275;17.0
3276;16.0
3277;13.0
3278;18.0
3279;16.0
3280;13.0
3281;13.0
3282;13.0
3283;13.0
3284;13.0
3285;13.0
3286;13.0
3287;16.0
3288;14.0
3289;14.0
3290;13.0
3291;14.0
3292;15.0
3293;13.0
3294;13.0
3295;23.0
3296;13.0
3297;13.0
3298;13.0
3299;19.0
3300;13.0
3301;15.0
3302;15.0
3303;13.0
3304;15.0
3305;13.0
3306;16.0
3307;14.0
3308;21.0
3309;17.0
3310;13.0
3311;14.0
3312;15.0
3313;13.0
3314;13.0
3315;13.0
3316;19.0
3317;13.0
3318;16.0
3319;15.0
3320;17.0
3321;13.0
3322;13.0
3323;13.0
3324;13.0
3325;15.0
3326;16.0
3327;15.0
3328;13.0
3329;14.0
3330;16.0
3331;15.0
3332;16.0
3333;14.0
3334;16.0
3335;16.0
3336;14.0
3337;13.0
3338;14.0
3339;15.0
3340;14.0
3341;16.0
3342;19.0
3343;13.0
3344;13.0
3345;26.0
3346;14.0
3347;16.0
3348;14.0
3349;13.0
3350;14.0
3351;20.0
3352;19.0
3353;14.0
3354;15.0
3355;18.0
3356;14.0
3357;13.0
3358;14.0
3359;20.0
3360;13.0
3361;13.0
3362;13.0
3363;13.0
3364;13.0
3365;13.0
3366;15.0
3367;15.0
3368;15.0
3369;13.0
3370;20.0
3371;13.0
3372;13.0
3373;17.0
3374;13.0
3375;13.0
3376;14.0
3377;15.0
3378;15.0
3379;13.0
3380;18.0
3381;13.0
3382;16.0
3383;14.0
3384;15.0
3385;13.0
3386;15.0
3387;14.0
3388;18.0
3389;13.0
3390;14.0
3391;14.0
3392;15.0
3393;24.0
3394;21.0
3395;13.0
3396;13.0
3397;13.0
3398;15.0
3399;13.0
3400;13.0
3401;13.0
3402;14.0
3403;13.0
3404;13.0
3405;21.0
3406;13.0
3407;13.0
3408;13.0
3409;14.0
3410;17.0
3411;16.0
3412;19.0
3413;13.0
3414;16.0
3415;13.0
3416;18.0
3417;16.0
3418;14.0
3419;17.0
3420;13.0
3421;13.0
3422;15.0
3423;16.0
3424;15.0
3425;15.0
3426;14.0
3427;13.0
3428;19.0
3429;13.0
3430;13.0
3431;22.0
3432;15.0
3433;15.0
3434;21.0
3435;13.0
3436;13.0
3437;15.0
3438;14.0
3439;14.0
3440;17.0
3441;13.0
3442;13.0
3443;14.0
3444;15.0
3445;13.0
3446;21.0
3447;13.0
3448;15.0
3449;13.0
3450;15.0
3451;16.0
3452;13.0
3453;13.0
3454;16.0
3455;16.0
3456;13.0
3457;18.0
3458;15.0
3459;15.0
3460;15.0
3461;13.0
3462;16.0
3463;14.0
3464;14.0
3465;13.0
3466;13.0
3467;16.0
3468;13.0
3469;16.0
3470;15.0
3471;19.0
3472;13.0
3473;13.0
3474;25.0
3475;14.0
3476;31.0
3477;13.0
3478;18.0
3479;21.0
3480;13.0
3481;13.0
3482;19.0
3483;13.0
3484;17.0
3485;13.0
3486;15.0
3487;15.0
3488;15.0
3489;13.0
3490;13.0
3491;16.0
3492;21.0
3493;21.0
3494;16.0
3495;15.0
3496;13.0
3497;15.0
3498;13.0
3499;18.0
3500;13.0
3501;13.0
3502;16.0
3503;17.0
3504;13.0
3505;14.0
3506;13.0
3507;20.0
3508;13.0
3509;20.0
3510;21.0
3511;15.0
3512;16.0
3513;15.0
3514;19.0
3515;16.0
3516;14.0
3517;13.0
3518;17.0
3519;16.0
3520;13.0
3521;15.0
3522;15.0
3523;17.0
3524;18.0
3525;15.0
3526;16.0
3527;13.0
3528;13.0
3529;13.0
3530;13.0
3531;13.0
3532;13.0
3533;19.0
3534;13.0
3535;14.0
3536;13.0
3537;20.0
3538;14.0
3539;16.0
3540;15.0
3541;15.0
3542;13.0
3543;14.0
3544;18.0
3545;13.0
3546;13.0
3547;13.0
3548;19.0
3549;16.0
3550;13.0
3551;17.0
3552;15.0
3553;13.0
3554;13.0
3555;18.0
3556;16.0
3557;17.0
3558;13.0
3559;13.0
3560;18.0
3561;21.0
3562;14.0
3563;17.0
3564;13.0
3565;13.0
3566;16.0
3567;15.0
3568;15.0
3569;17.0
3570;13.0
3571;15.0
3572;13.0
3573;14.0
3574;13.0
3575;15.0
3576;13.0
3577;17.0
3578;13.0
3579;13.0
3580;15.0
3581;16.0
3582;16.0
3583;13.0
3584;16.0
3585;13.0
3586;15.0
3587;14.0
3588;19.0
3589;15.0
3590;18.0
3591;15.0
3592;15.0
3593;14.0
3594;14.0
3595;16.0
3596;13.0
3597;16.0
3598;15.0
3599;14.0
3600;16.0
3601;13.0
3602;15.0
3603;15.0
3604;15.0
3605;15.0
3606;13.0
3607;13.0
3608;14.0
3609;15.0
3610;15.0
3611;28.0
3612;18.0
3613;13.0
3614;13.0
3615;13.0
3616;13.0
3617;15.0
3618;14.0
3619;17.0
3620;14.0
3621;14.0
3622;13.0
3623;13.0
3624;13.0
3625;13.0
3626;14.0
3627;13.0
3628;13.0
3629;18.0
3630;14.0
3631;14.0
3632;16.0
3633;16.0
3634;13.0
3635;14.0
3636;15.0
3637;13.0
3638;16.0
3639;14.0
3640;14.0
3641;16.0
3642;18.0
3643;13.0
3644;13.0
3645;13.0
3646;16.0
3647;13.0
3648;15.0
3649;15.0
3650;14.0
3651;14.0
3652;13.0
3653;13.0
3654;18.0
3655;13.0
3656;13.0
3657;14.0
3658;18.0
3659;13.0
3660;22.0
3661;13.0
3662;13.0
3663;18.0
3664;18.0
3665;13.0
3666;13.0
3667;16.0
3668;18.0
3669;17.0
3670;15.0
3671;14.0
3672;15.0
3673;15.0
3674;14.0
3675;19.0
3676;16.0
3677;13.0
3678;13.0
3679;15.0
3680;19.0
3681;16.0
3682;15.0
3683;13.0
3684;13.0
3685;13.0
3686;17.0
3687;19.0
3688;15.0
3689;15.0
3690;13.0
3691;15.0
3692;19.0
3693;13.0
3694;15.0
3695;13.0
3696;13.0
3697;13.0
3698;15.0
3699;15.0
3700;20.0
3701;27.0
3702;13.0
3703;15.0
3704;13.0
3705;21.0
3706;14.0
3707;17.0
3708;15.0
3709;15.0
3710;13.0
3711;16.0
3712;13.0
3713;17.0
3714;15.0
3715;13.0
3716;16.0
3717;13.0
3718;15.0
3719;16.0
3720;14.0
3721;19.0
3722;13.0
3723;13.0
3724;13.0
3725;17.0
3726;14.0
3727;17.0
3728;16.0
3729;22.0
3730;16.0
3731;15.0
3732;13.0
3733;13.0
3734;13.0
3735;15.0
3736;13.0
3737;18.0
3738;14.0
3739;13.0
3740;14.0
3741;14.0
3742;17.0
3743;15.0
3744;13.0
3745;19.0
3746;13.0
3747;13.0
3748;14.0
3749;18.0
3750;15.0
3751;15.0
3752;13.0
3753;13.0
3754;16.0
3755;13.0
3756;13.0
3757;13.0
3758;15.0
3759;17.0
3760;15.0
3761;15.0
3762;13.0
3763;13.0
3764;13.0
3765;13.0
3766;14.0
3767;15.0
3768;13.0
3769;15.0
3770;17.0
3771;13.0
3772;18.0
3773;21.0
3774;13.0
3775;15.0
3776;13.0
3777;13.0
3778;13.0
3779;14.0
3780;14.0
3781;13.0
3782;18.0
3783;17.0
3784;13.0
3785;18.0
3786;13.0
3787;16.0
3788;15.0
3789;24.0
3790;17.0
3791;18.0
3792;14.0
3793;14.0
3794;15.0
3795;16.0
3796;13.0
3797;15.0
3798;16.0
3799;15.0
3800;15.0
3801;14.0
3802;13.0
3803;13.0
3804;13.0
3805;15.0
3806;13.0
3807;14.0
3808;15.0
3809;15.0
3810;15.0
3811;16.0
3812;13.0
3813;13.0
3814;13.0
3815;13.0
3816;13.0
3817;18.0
3818;13.0
3819;21.0
3820;20.0
3821;14.0
3822;14.0
3823;15.0
3824;14.0
3825;17.0
3826;13.0
3827;13.0
3828;14.0
3829;15.0
3830;13.0
3831;20.0
3832;21.0
3833;13.0
3834;18.0
3835;18.0
3836;13.0
3837;15.0
3838;17.0
3839;14.0
3840;13.0
3841;17.0
3842;15.0
3843;14.0
3844;16.0
3845;17.0
3846;13.0
3847;21.0
3848;16.0
3849;23.0
3850;17.0
3851;15.0
3852;15.0
3853;20.0
3854;14.0
3855;15.0
3856;13.0
3857;13.0
3858;19.0
3859;21.0
3860;13.0
3861;13.0
3862;13.0
3863;16.0
3864;14.0
3865;13.0
3866;13.0
3867;15.0
3868;28.0
3869;13.0
3870;13.0
3871;13.0
3872;15.0
3873;13.0
3874;15.0
3875;15.0
3876;13.0
3877;13.0
3878;15.0
3879;13.0
3880;13.0
3881;15.0
3882;18.0
3883;15.0
3884;15.0
3885;16.0
3886;15.0
3887;19.0
3888;13.0
3889;13.0
3890;13.0
3891;18.0
3892;17.0
3893;15.0
3894;13.0
3895;15.0
3896;19.0
3897;16.0
3898;13.0
3899;18.0
3900;20.0
3901;18.0
3902;17.0
3903;14.0
3904;14.0
3905;15.0
3906;16.0
3907;13.0
3908;17.0
3909;15.0
3910;13.0
3911;13.0
3912;13.0
3913;16.0
3914;13.0
3915;16.0
3916;13.0
3917;17.0
3918;15.0
3919;17.0
3920;13.0
3921;13.0
3922;13.0
3923;17.0
3924;13.0
3925;13.0
3926;25.0
3927;16.0
3928;15.0
3929;13.0
3930;17.0
3931;13.0
3932;18.0
3933;19.0
3934;13.0
3935;13.0
3936;19.0
3937;13.0
3938;13.0
3939;13.0
3940;16.0
3941;15.0
3942;13.0
3943;15.0
3944;19.0
3945;13.0
3946;19.0
3947;13.0
3948;14.0
3949;13.0
3950;15.0
3951;13.0
3952;14.0
3953;15.0
3954;15.0
3955;22.0
3956;13.0
3957;13.0
3958;16.0
3959;15.0
3960;15.0
3961;13.0
3962;13.0
3963;21.0
3964;15.0
3965;13.0
3966;13.0
3967;13.0
3968;13.0
3969;13.0
3970;21.0
3971;16.0
3972;15.0
3973;22.0
3974;16.0
3975;13.0
3976;17.0
3977;13.0
3978;14.0
3979;13.0
3980;13.0
3981;18.0
3982;13.0
3983;19.0
3984;13.0
3985;19.0
3986;13.0
3987;16.0
3988;17.0
3989;14.0
3990;15.0
3991;16.0
3992;15.0
3993;15.0
3994;20.0
3995;13.0
3996;15.0
3997;14.0
3998;15.0
3999;15.0
4000;13.0
4001;13.0
4002;16.0
4003;18.0
4004;18.0
4005;16.0
4006;27.0
4007;13.0
4008;15.0
4009;13.0
4010;15.0
4011;23.0
4012;13.0
4013;13.0
4014;14.0
4015;18.0
4016;22.0
4017;26.0
4018;15.0
4019;14.0
4020;15.0
4021;13.0
4022;16.0
4023;15.0
4024;15.0
4025;13.0
4026;16.0
4027;13.0
4028;13.0
4029;22.0
4030;19.0
4031;15.0
4032;13.0
4033;15.0
4034;16.0
4035;14.0
4036;13.0
4037;15.0
4038;16.0
4039;14.0
4040;13.0
4041;14.0
4042;20.0
4043;13.0
4044;15.0
4045;15.0
4046;13.0
4047;16.0
4048;13.0
4049;13.0
4050;15.0
4051;19.0
4052;14.0
4053;15.0
4054;15.0
4055;14.0
4056;19.0
4057;14.0
4058;13.0
4059;15.0
4060;13.0
4061;13.0
4062;15.0
4063;17.0
4064;15.0
4065;13.0
4066;13.0
4067;14.0
4068;13.0
4069;14.0
4070;16.0
4071;13.0
4072;13.0
4073;14.0
4074;14.0
4075;14.0
4076;15.0
4077;16.0
4078;23.0
4079;22.0
4080;13.0
4081;15.0
4082;17.0
4083;19.0
4084;15.0
4085;17.0
4086;13.0
4087;13.0
4088;14.0
4089;15.0
4090;13.0
4091;13.0
4092;16.0
4093;15.0
4094;15.0
4095;24.0
4096;14.0
4097;16.0
4098;19.0
4099;14.0
4100;15.0
4101;13.0
4102;15.0
4103;13.0
4104;15.0
4105;15.0
4106;13.0
4107;20.0
4108;16.0
4109;15.0
4110;15.0
4111;18.0
4112;14.0
4113;15.0
4114;13.0
4115;17.0
4116;14.0
4117;13.0
4118;14.0
4119;14.0
4120;13.0
4121;13.0
4122;15.0
4123;13.0
4124;13.0
4125;15.0
4126;16.0
4127;15.0
4128;17.0
4129;14.0
4130;13.0
4131;15.0
4132;13.0
4133;14.0
4134;19.0
4135;15.0
4136;13.0
4137;13.0
4138;15.0
4139;17.0
