;Steps
2141;18.0
2142;23.0
2143;23.0
2144;16.0
2145;16.0
2146;21.0
2147;18.0
2148;26.0
2149;20.0
2150;15.0
2151;25.0
2152;16.0
2153;17.0
2154;15.0
2155;18.0
2156;31.0
2157;20.0
2158;15.0
2159;19.0
2160;20.0
2161;19.0
2162;17.0
2163;18.0
2164;20.0
2165;20.0
2166;18.0
2167;16.0
2168;18.0
2169;23.0
2170;20.0
2171;31.0
2172;18.0
2173;26.0
2174;16.0
2175;17.0
2176;15.0
2177;16.0
2178;18.0
2179;15.0
2180;16.0
2181;20.0
2182;19.0
2183;18.0
2184;19.0
2185;22.0
2186;23.0
2187;18.0
2188;19.0
2189;21.0
2190;18.0
2191;20.0
2192;22.0
2193;18.0
2194;25.0
2195;35.0
2196;19.0
2197;16.0
2198;20.0
2199;20.0
2200;25.0
2201;24.0
2202;25.0
2203;15.0
2204;28.0
2205;22.0
2206;15.0
2207;17.0
2208;19.0
2209;21.0
2210;20.0
2211;16.0
2212;20.0
2213;17.0
2214;24.0
2215;16.0
2216;21.0
2217;22.0
2218;28.0
2219;23.0
2220;15.0
2221;17.0
2222;15.0
2223;40.0
2224;18.0
2225;16.0
2226;17.0
2227;32.0
2228;17.0
2229;19.0
2230;28.0
2231;21.0
2232;15.0
2233;22.0
2234;24.0
2235;28.0
2236;15.0
2237;20.0
2238;18.0
2239;18.0
2240;18.0
2241;22.0
2242;25.0
2243;15.0
2244;29.0
2245;17.0
2246;17.0
2247;23.0
2248;16.0
2249;19.0
2250;26.0
2251;27.0
2252;19.0
2253;23.0
2254;18.0
2255;21.0
2256;20.0
2257;20.0
2258;26.0
2259;20.0
2260;18.0
2261;21.0
2262;18.0
2263;18.0
2264;19.0
2265;22.0
2266;23.0
2267;19.0
2268;27.0
2269;19.0
2270;18.0
2271;41.0
2272;18.0
2273;21.0
2274;15.0
2275;17.0
2276;15.0
2277;15.0
2278;18.0
2279;19.0
2280;21.0
2281;19.0
2282;20.0
2283;18.0
2284;19.0
2285;19.0
2286;29.0
2287;21.0
2288;23.0
2289;25.0
2290;20.0
2291;25.0
2292;29.0
2293;21.0
2294;25.0
2295;17.0
2296;15.0
2297;16.0
2298;18.0
2299;24.0
2300;20.0
2301;19.0
2302;15.0
2303;18.0
2304;27.0
2305;17.0
2306;19.0
2307;18.0
2308;22.0
2309;19.0
2310;21.0
2311;19.0
2312;19.0
2313;17.0
2314;23.0
2315;23.0
2316;21.0
2317;21.0
2318;17.0
2319;22.0
2320;17.0
2321;21.0
2322;22.0
2323;19.0
2324;15.0
2325;16.0
2326;27.0
2327;19.0
2328;20.0
2329;34.0
2330;21.0
2331;21.0
2332;20.0
2333;20.0
2334;20.0
2335;20.0
2336;19.0
2337;26.0
2338;16.0
2339;17.0
2340;21.0
2341;17.0
2342;17.0
2343;15.0
2344;15.0
2345;17.0
2346;20.0
2347;25.0
2348;16.0
2349;19.0
2350;17.0
2351;17.0
2352;18.0
2353;28.0
2354;109.0
2355;18.0
2356;19.0
2357;17.0
2358;29.0
2359;19.0
2360;15.0
2361;17.0
2362;53.0
2363;23.0
2364;19.0
2365;16.0
2366;18.0
2367;15.0
2368;17.0
2369;19.0
2370;24.0
2371;21.0
2372;16.0
2373;22.0
2374;15.0
2375;16.0
2376;15.0
2377;28.0
2378;20.0
2379;15.0
2380;17.0
2381;42.0
2382;25.0
2383;27.0
2384;20.0
2385;17.0
2386;22.0
2387;39.0
2388;19.0
2389;26.0
2390;19.0
2391;41.0
2392;17.0
2393;18.0
2394;19.0
2395;18.0
2396;18.0
2397;20.0
2398;19.0
2399;17.0
2400;21.0
2401;24.0
2402;15.0
2403;18.0
2404;18.0
2405;19.0
2406;19.0
2407;18.0
2408;17.0
2409;17.0
2410;17.0
2411;24.0
2412;15.0
2413;19.0
2414;18.0
2415;20.0
2416;15.0
2417;21.0
2418;21.0
2419;19.0
2420;18.0
2421;22.0
2422;15.0
2423;18.0
2424;19.0
2425;21.0
2426;22.0
2427;29.0
2428;18.0
2429;16.0
2430;18.0
2431;17.0
2432;20.0
2433;15.0
2434;15.0
2435;23.0
2436;15.0
2437;21.0
2438;18.0
2439;22.0
2440;22.0
2441;21.0
2442;15.0
2443;26.0
2444;27.0
2445;17.0
2446;19.0
2447;18.0
2448;18.0
2449;16.0
2450;20.0
2451;22.0
2452;28.0
2453;28.0
2454;22.0
2455;23.0
2456;20.0
2457;16.0
2458;15.0
2459;18.0
2460;19.0
2461;15.0
2462;23.0
2463;18.0
2464;16.0
2465;25.0
2466;21.0
2467;35.0
2468;21.0
2469;18.0
2470;24.0
2471;15.0
2472;23.0
2473;16.0
2474;18.0
2475;16.0
2476;22.0
2477;18.0
2478;20.0
2479;15.0
2480;16.0
2481;20.0
2482;15.0
2483;16.0
2484;18.0
2485;28.0
2486;25.0
2487;25.0
2488;19.0
2489;15.0
2490;22.0
2491;19.0
2492;18.0
2493;19.0
2494;16.0
2495;22.0
2496;23.0
2497;17.0
2498;20.0
2499;17.0
2500;22.0
2501;15.0
2502;16.0
2503;19.0
2504;17.0
2505;18.0
2506;26.0
2507;19.0
2508;23.0
2509;27.0
2510;15.0
2511;32.0
2512;36.0
2513;17.0
2514;22.0
2515;21.0
2516;16.0
2517;15.0
2518;17.0
2519;26.0
2520;17.0
2521;22.0
2522;19.0
2523;18.0
2524;16.0
2525;21.0
2526;19.0
2527;24.0
2528;17.0
2529;26.0
2530;20.0
2531;21.0
2532;28.0
2533;21.0
2534;21.0
2535;18.0
2536;16.0
2537;24.0
2538;15.0
2539;15.0
2540;22.0
2541;17.0
2542;26.0
2543;25.0
2544;18.0
2545;17.0
2546;15.0
2547;28.0
2548;17.0
2549;16.0
2550;18.0
2551;15.0
2552;21.0
2553;22.0
2554;19.0
2555;21.0
2556;19.0
2557;18.0
2558;15.0
2559;15.0
2560;17.0
2561;20.0
2562;17.0
2563;18.0
2564;15.0
2565;26.0
2566;20.0
2567;24.0
2568;20.0
2569;20.0
2570;17.0
2571;20.0
2572;17.0
2573;15.0
2574;17.0
2575;24.0
2576;24.0
2577;18.0
2578;15.0
2579;28.0
2580;26.0
2581;21.0
2582;16.0
2583;25.0
2584;22.0
2585;18.0
2586;18.0
2587;18.0
2588;21.0
2589;22.0
2590;15.0
2591;25.0
2592;32.0
2593;15.0
2594;21.0
2595;16.0
2596;19.0
2597;15.0
2598;15.0
2599;29.0
2600;16.0
2601;16.0
2602;22.0
2603;25.0
2604;23.0
2605;26.0
2606;21.0
2607;21.0
2608;25.0
2609;15.0
2610;21.0
2611;15.0
2612;25.0
2613;26.0
2614;44.0
2615;16.0
2616;17.0
2617;22.0
2618;18.0
2619;17.0
2620;19.0
2621;15.0
2622;21.0
2623;19.0
2624;15.0
2625;18.0
2626;16.0
2627;17.0
2628;26.0
2629;21.0
2630;19.0
2631;16.0
2632;24.0
2633;19.0
2634;15.0
2635;15.0
2636;19.0
2637;35.0
2638;23.0
2639;17.0
2640;16.0
2641;19.0
2642;20.0
2643;16.0
2644;30.0
2645;16.0
2646;21.0
2647;16.0
2648;21.0
2649;28.0
2650;16.0
2651;19.0
2652;17.0
2653;20.0
2654;25.0
2655;20.0
2656;17.0
2657;18.0
2658;18.0
2659;17.0
2660;20.0
2661;15.0
2662;18.0
2663;18.0
2664;26.0
2665;24.0
2666;21.0
2667;18.0
2668;21.0
2669;20.0
2670;21.0
2671;16.0
2672;28.0
2673;17.0
2674;20.0
2675;16.0
2676;18.0
2677;22.0
2678;18.0
2679;17.0
2680;16.0
2681;22.0
2682;21.0
2683;21.0
2684;24.0
2685;24.0
2686;16.0
2687;25.0
2688;15.0
2689;17.0
2690;18.0
2691;15.0
2692;27.0
2693;19.0
2694;25.0
2695;21.0
2696;16.0
2697;23.0
2698;18.0
2699;24.0
2700;18.0
2701;22.0
2702;21.0
2703;25.0
2704;19.0
2705;28.0
2706;21.0
2707;22.0
2708;23.0
2709;16.0
2710;26.0
2711;81.0
2712;19.0
2713;21.0
2714;22.0
2715;18.0
2716;17.0
2717;16.0
2718;17.0
2719;30.0
2720;27.0
2721;29.0
2722;18.0
2723;15.0
2724;17.0
2725;25.0
2726;21.0
2727;19.0
2728;42.0
2729;29.0
2730;34.0
2731;16.0
2732;16.0
2733;20.0
2734;22.0
2735;25.0
2736;15.0
2737;16.0
2738;23.0
2739;17.0
2740;19.0
2741;26.0
2742;15.0
2743;18.0
2744;17.0
2745;17.0
2746;22.0
2747;18.0
2748;20.0
2749;17.0
2750;17.0
2751;39.0
2752;18.0
2753;17.0
2754;17.0
2755;16.0
2756;21.0
2757;17.0
2758;20.0
2759;29.0
2760;26.0
2761;19.0
2762;16.0
2763;20.0
2764;27.0
2765;16.0
2766;23.0
2767;20.0
2768;17.0
2769;15.0
2770;19.0
2771;27.0
2772;22.0
2773;20.0
2774;15.0
2775;19.0
2776;22.0
2777;25.0
2778;15.0
2779;25.0
2780;28.0
2781;24.0
2782;15.0
2783;22.0
2784;20.0
2785;20.0
2786;25.0
2787;18.0
2788;16.0
2789;26.0
2790;23.0
2791;24.0
2792;19.0
2793;15.0
2794;17.0
2795;20.0
2796;22.0
2797;25.0
2798;25.0
2799;34.0
2800;16.0
2801;27.0
2802;30.0
2803;18.0
2804;15.0
2805;36.0
2806;18.0
2807;15.0
2808;16.0
2809;23.0
2810;18.0
2811;25.0
2812;18.0
2813;16.0
2814;20.0
2815;16.0
2816;17.0
2817;24.0
2818;17.0
2819;25.0
2820;23.0
2821;21.0
2822;27.0
2823;24.0
2824;18.0
2825;15.0
2826;18.0
2827;27.0
2828;17.0
2829;21.0
2830;16.0
2831;23.0
2832;20.0
2833;16.0
2834;18.0
2835;33.0
2836;33.0
2837;15.0
2838;15.0
2839;16.0
2840;15.0
2841;19.0
2842;19.0
2843;21.0
2844;20.0
2845;16.0
2846;27.0
2847;20.0
2848;17.0
2849;19.0
2850;21.0
2851;15.0
2852;22.0
2853;15.0
2854;49.0
2855;26.0
2856;15.0
2857;15.0
2858;18.0
2859;21.0
2860;16.0
2861;16.0
2862;16.0
2863;18.0
2864;27.0
2865;17.0
2866;17.0
2867;19.0
2868;20.0
2869;21.0
2870;22.0
2871;17.0
2872;23.0
2873;19.0
2874;18.0
2875;18.0
2876;24.0
2877;19.0
2878;20.0
2879;16.0
2880;19.0
2881;24.0
2882;15.0
2883;18.0
2884;15.0
2885;23.0
2886;16.0
2887;17.0
2888;17.0
2889;19.0
2890;20.0
2891;21.0
2892;20.0
2893;23.0
2894;19.0
2895;24.0
2896;17.0
2897;22.0
2898;21.0
2899;16.0
2900;17.0
2901;24.0
2902;25.0
2903;19.0
2904;19.0
2905;21.0
2906;21.0
2907;22.0
2908;17.0
2909;20.0
2910;19.0
2911;19.0
2912;30.0
2913;23.0
2914;20.0
2915;19.0
2916;27.0
2917;16.0
2918;15.0
2919;21.0
2920;19.0
2921;21.0
2922;34.0
2923;28.0
2924;16.0
2925;17.0
2926;19.0
2927;15.0
2928;17.0
2929;16.0
2930;18.0
2931;25.0
2932;18.0
2933;24.0
2934;19.0
2935;18.0
2936;36.0
2937;16.0
2938;18.0
2939;35.0
2940;17.0
2941;20.0
2942;19.0
2943;17.0
2944;20.0
2945;16.0
2946;20.0
2947;15.0
2948;15.0
2949;19.0
2950;20.0
2951;20.0
2952;24.0
2953;18.0
2954;21.0
2955;16.0
2956;16.0
2957;27.0
2958;23.0
2959;16.0
2960;23.0
2961;21.0
2962;19.0
2963;17.0
2964;26.0
2965;15.0
2966;19.0
2967;21.0
2968;20.0
2969;23.0
2970;19.0
2971;21.0
2972;15.0
2973;15.0
2974;15.0
2975;25.0
2976;19.0
2977;26.0
2978;21.0
2979;18.0
2980;22.0
2981;17.0
2982;17.0
2983;18.0
2984;18.0
2985;21.0
2986;19.0
2987;18.0
2988;24.0
2989;19.0
2990;21.0
2991;19.0
2992;18.0
2993;23.0
2994;19.0
2995;19.0
2996;15.0
2997;15.0
2998;22.0
2999;17.0
3000;17.0
3001;19.0
3002;16.0
3003;17.0
3004;29.0
3005;24.0
3006;20.0
3007;19.0
3008;27.0
3009;17.0
3010;18.0
3011;21.0
3012;18.0
3013;19.0
3014;17.0
3015;22.0
3016;18.0
3017;19.0
3018;22.0
3019;24.0
3020;19.0
3021;22.0
3022;19.0
3023;19.0
3024;22.0
3025;19.0
3026;19.0
3027;20.0
3028;15.0
3029;19.0
3030;29.0
3031;18.0
3032;26.0
3033;16.0
3034;19.0
3035;17.0
3036;16.0
3037;23.0
3038;23.0
3039;17.0
3040;17.0
3041;19.0
3042;16.0
3043;21.0
3044;19.0
3045;26.0
3046;21.0
3047;28.0
3048;16.0
3049;24.0
3050;21.0
3051;21.0
3052;34.0
3053;20.0
3054;22.0
3055;17.0
3056;19.0
3057;15.0
3058;19.0
3059;22.0
3060;21.0
3061;20.0
3062;19.0
3063;23.0
3064;31.0
3065;17.0
3066;25.0
3067;15.0
3068;17.0
3069;24.0
3070;15.0
3071;20.0
3072;20.0
3073;32.0
3074;16.0
3075;19.0
3076;50.0
3077;30.0
3078;16.0
3079;27.0
3080;18.0
3081;18.0
3082;18.0
3083;30.0
3084;15.0
3085;17.0
3086;26.0
3087;19.0
3088;27.0
3089;15.0
3090;30.0
3091;15.0
3092;32.0
3093;19.0
3094;39.0
3095;18.0
3096;20.0
3097;19.0
3098;17.0
3099;23.0
3100;19.0
3101;17.0
3102;19.0
3103;28.0
3104;15.0
3105;26.0
3106;19.0
3107;17.0
3108;15.0
3109;15.0
3110;16.0
3111;23.0
3112;18.0
3113;23.0
3114;17.0
3115;15.0
3116;18.0
3117;21.0
3118;18.0
3119;23.0
3120;15.0
3121;25.0
3122;26.0
3123;20.0
3124;23.0
3125;24.0
3126;16.0
3127;28.0
3128;16.0
3129;22.0
3130;18.0
3131;20.0
3132;17.0
3133;20.0
3134;18.0
3135;23.0
3136;32.0
3137;24.0
3138;20.0
3139;23.0
3140;17.0
3141;35.0
3142;16.0
3143;22.0
3144;19.0
3145;34.0
3146;20.0
3147;15.0
3148;33.0
3149;16.0
3150;21.0
3151;21.0
3152;37.0
3153;16.0
3154;20.0
3155;16.0
3156;19.0
3157;23.0
3158;18.0
3159;15.0
3160;17.0
3161;24.0
3162;31.0
3163;19.0
3164;16.0
3165;17.0
3166;17.0
3167;21.0
3168;31.0
3169;21.0
3170;24.0
3171;21.0
3172;17.0
3173;15.0
3174;36.0
3175;30.0
3176;18.0
3177;21.0
3178;21.0
3179;22.0
3180;16.0
3181;15.0
3182;17.0
3183;15.0
3184;34.0
3185;21.0
3186;16.0
3187;21.0
3188;42.0
3189;19.0
3190;28.0
3191;17.0
3192;16.0
3193;19.0
3194;23.0
3195;24.0
3196;16.0
3197;19.0
3198;27.0
3199;28.0
3200;20.0
3201;32.0
3202;21.0
3203;34.0
3204;29.0
3205;30.0
3206;17.0
3207;18.0
3208;19.0
3209;15.0
3210;16.0
3211;16.0
3212;19.0
3213;20.0
3214;19.0
3215;17.0
3216;16.0
3217;20.0
3218;18.0
3219;21.0
3220;25.0
3221;19.0
3222;18.0
3223;16.0
3224;16.0
3225;24.0
3226;19.0
3227;20.0
3228;16.0
3229;20.0
3230;24.0
3231;21.0
3232;29.0
3233;22.0
3234;27.0
3235;18.0
3236;21.0
3237;27.0
3238;23.0
3239;15.0
3240;15.0
3241;17.0
3242;22.0
3243;21.0
3244;19.0
3245;16.0
3246;19.0
3247;15.0
3248;17.0
3249;27.0
3250;17.0
3251;17.0
3252;34.0
3253;23.0
3254;17.0
3255;18.0
3256;15.0
3257;15.0
3258;22.0
3259;21.0
3260;23.0
3261;19.0
3262;30.0
3263;20.0
3264;17.0
3265;16.0
3266;18.0
3267;15.0
3268;19.0
3269;21.0
3270;15.0
3271;15.0
3272;20.0
3273;16.0
3274;17.0
3275;22.0
3276;34.0
3277;23.0
3278;38.0
3279;27.0
3280;28.0
3281;21.0
3282;17.0
3283;18.0
3284;17.0
3285;18.0
3286;18.0
3287;15.0
3288;15.0
3289;31.0
3290;18.0
3291;22.0
3292;18.0
3293;19.0
3294;18.0
3295;19.0
3296;18.0
3297;20.0
3298;23.0
3299;18.0
3300;20.0
3301;30.0
3302;16.0
3303;19.0
3304;21.0
3305;21.0
3306;38.0
3307;18.0
3308;18.0
3309;20.0
3310;25.0
3311;15.0
3312;15.0
3313;16.0
3314;20.0
3315;25.0
3316;17.0
3317;26.0
3318;18.0
3319;20.0
3320;23.0
3321;18.0
3322;19.0
3323;24.0
3324;16.0
3325;20.0
3326;22.0
3327;23.0
3328;18.0
3329;17.0
3330;26.0
3331;28.0
3332;20.0
3333;23.0
3334;22.0
3335;23.0
3336;19.0
3337;15.0
3338;22.0
3339;34.0
3340;16.0
3341;15.0
3342;20.0
3343;18.0
3344;15.0
3345;23.0
3346;21.0
3347;24.0
3348;19.0
3349;20.0
3350;18.0
3351;29.0
3352;17.0
3353;25.0
3354;15.0
3355;17.0
3356;19.0
3357;17.0
3358;17.0
3359;26.0
3360;25.0
3361;25.0
3362;20.0
3363;20.0
3364;17.0
3365;16.0
3366;18.0
3367;15.0
3368;19.0
3369;19.0
3370;17.0
3371;17.0
3372;22.0
3373;17.0
3374;16.0
3375;17.0
3376;15.0
3377;17.0
3378;20.0
3379;20.0
3380;18.0
3381;20.0
3382;20.0
3383;16.0
3384;19.0
3385;18.0
3386;20.0
3387;16.0
3388;25.0
3389;20.0
3390;21.0
3391;18.0
3392;17.0
3393;19.0
3394;19.0
3395;22.0
3396;28.0
3397;18.0
3398;18.0
3399;18.0
3400;21.0
3401;17.0
3402;20.0
3403;20.0
3404;22.0
3405;24.0
3406;27.0
3407;22.0
3408;29.0
3409;18.0
3410;17.0
3411;19.0
3412;16.0
3413;18.0
3414;16.0
3415;23.0
3416;18.0
3417;19.0
3418;18.0
3419;28.0
3420;23.0
3421;22.0
3422;18.0
3423;20.0
3424;24.0
3425;15.0
3426;24.0
3427;18.0
3428;22.0
3429;16.0
3430;28.0
3431;24.0
3432;19.0
3433;26.0
3434;21.0
3435;15.0
3436;18.0
3437;16.0
3438;17.0
3439;15.0
3440;25.0
3441;23.0
3442;15.0
3443;15.0
3444;21.0
3445;24.0
3446;22.0
3447;25.0
3448;19.0
3449;30.0
3450;23.0
3451;19.0
3452;18.0
3453;25.0
3454;22.0
3455;19.0
3456;17.0
3457;21.0
3458;20.0
3459;21.0
3460;20.0
3461;23.0
3462;18.0
3463;19.0
3464;21.0
3465;21.0
3466;20.0
3467;20.0
3468;17.0
3469;18.0
3470;17.0
3471;46.0
3472;26.0
3473;17.0
3474;23.0
3475;15.0
3476;26.0
3477;23.0
3478;19.0
3479;19.0
3480;17.0
3481;18.0
3482;19.0
3483;25.0
3484;19.0
3485;21.0
3486;18.0
3487;28.0
3488;17.0
3489;26.0
3490;18.0
3491;22.0
3492;16.0
3493;18.0
3494;30.0
3495;16.0
3496;18.0
3497;18.0
3498;23.0
3499;18.0
3500;27.0
3501;26.0
3502;22.0
3503;25.0
3504;32.0
3505;21.0
3506;34.0
3507;15.0
3508;15.0
3509;18.0
3510;17.0
3511;15.0
3512;24.0
3513;23.0
3514;25.0
3515;19.0
3516;17.0
3517;15.0
3518;29.0
3519;26.0
3520;23.0
3521;19.0
3522;41.0
3523;19.0
3524;17.0
3525;25.0
3526;16.0
3527;18.0
3528;18.0
3529;16.0
3530;15.0
3531;32.0
3532;22.0
3533;17.0
3534;18.0
3535;17.0
3536;18.0
3537;19.0
3538;22.0
3539;16.0
3540;16.0
3541;24.0
3542;18.0
3543;23.0
3544;16.0
3545;17.0
3546;17.0
3547;20.0
3548;26.0
3549;21.0
3550;30.0
3551;29.0
3552;19.0
3553;19.0
3554;20.0
3555;18.0
3556;21.0
3557;20.0
3558;19.0
3559;16.0
3560;19.0
3561;20.0
3562;17.0
3563;19.0
3564;17.0
3565;15.0
3566;28.0
3567;24.0
3568;16.0
3569;18.0
3570;20.0
3571;22.0
3572;32.0
3573;23.0
3574;20.0
3575;16.0
3576;19.0
3577;19.0
3578;24.0
3579;16.0
3580;15.0
3581;19.0
3582;21.0
3583;21.0
3584;15.0
3585;25.0
3586;15.0
3587;20.0
3588;24.0
3589;23.0
3590;25.0
3591;19.0
3592;18.0
3593;23.0
3594;25.0
3595;27.0
3596;21.0
3597;24.0
3598;18.0
3599;20.0
3600;27.0
3601;31.0
3602;16.0
3603;18.0
3604;22.0
3605;28.0
3606;18.0
3607;24.0
3608;17.0
3609;21.0
3610;25.0
3611;22.0
3612;30.0
3613;33.0
3614;16.0
3615;30.0
3616;18.0
3617;15.0
3618;17.0
3619;19.0
3620;24.0
3621;26.0
3622;17.0
3623;18.0
3624;20.0
3625;17.0
3626;19.0
3627;18.0
3628;20.0
3629;22.0
3630;19.0
3631;20.0
3632;19.0
3633;20.0
3634;16.0
3635;23.0
3636;16.0
3637;29.0
3638;19.0
3639;17.0
3640;17.0
3641;24.0
3642;20.0
3643;16.0
3644;23.0
3645;17.0
3646;20.0
3647;15.0
3648;21.0
3649;17.0
3650;15.0
3651;19.0
3652;16.0
3653;26.0
3654;25.0
3655;23.0
3656;26.0
3657;23.0
3658;17.0
3659;23.0
3660;22.0
3661;18.0
3662;21.0
3663;15.0
3664;16.0
3665;22.0
3666;21.0
3667;19.0
3668;17.0
3669;16.0
3670;20.0
3671;17.0
3672;24.0
3673;23.0
3674;23.0
3675;16.0
3676;20.0
3677;21.0
3678;20.0
3679;17.0
3680;18.0
3681;29.0
3682;32.0
3683;17.0
3684;24.0
3685;27.0
3686;22.0
3687;19.0
3688;16.0
3689;16.0
3690;21.0
3691;23.0
3692;32.0
3693;21.0
3694;19.0
3695;18.0
3696;18.0
3697;24.0
3698;17.0
3699;20.0
3700;44.0
3701;20.0
3702;27.0
3703;20.0
3704;16.0
3705;20.0
3706;15.0
3707;15.0
3708;28.0
3709;17.0
3710;17.0
3711;19.0
3712;22.0
3713;30.0
3714;20.0
3715;26.0
3716;34.0
3717;23.0
3718;17.0
3719;21.0
3720;18.0
3721;18.0
3722;23.0
3723;26.0
3724;18.0
3725;26.0
3726;28.0
3727;21.0
3728;15.0
3729;23.0
3730;24.0
3731;19.0
3732;18.0
3733;17.0
3734;16.0
3735;19.0
3736;15.0
3737;19.0
3738;16.0
3739;21.0
3740;19.0
3741;15.0
3742;17.0
3743;17.0
3744;20.0
3745;27.0
3746;19.0
3747;27.0
3748;15.0
3749;15.0
3750;19.0
3751;23.0
3752;24.0
3753;15.0
3754;19.0
3755;22.0
3756;16.0
3757;25.0
3758;17.0
3759;22.0
3760;22.0
3761;16.0
3762;21.0
3763;20.0
3764;16.0
3765;21.0
3766;21.0
3767;16.0
3768;18.0
3769;21.0
3770;18.0
3771;18.0
3772;18.0
3773;15.0
3774;16.0
3775;18.0
3776;17.0
3777;19.0
3778;24.0
3779;23.0
3780;18.0
3781;16.0
3782;19.0
3783;19.0
3784;18.0
3785;19.0
3786;19.0
3787;19.0
3788;20.0
3789;17.0
3790;26.0
3791;15.0
3792;19.0
3793;15.0
3794;15.0
3795;18.0
3796;22.0
3797;16.0
3798;19.0
3799;19.0
3800;20.0
3801;23.0
3802;18.0
3803;18.0
3804;32.0
3805;17.0
3806;19.0
3807;21.0
3808;20.0
3809;27.0
3810;25.0
3811;18.0
3812;15.0
3813;17.0
3814;20.0
3815;22.0
3816;18.0
3817;21.0
3818;16.0
3819;19.0
3820;18.0
3821;18.0
3822;19.0
3823;18.0
3824;22.0
3825;20.0
3826;15.0
3827;21.0
3828;15.0
3829;16.0
3830;19.0
3831;21.0
3832;24.0
3833;16.0
3834;16.0
3835;16.0
3836;21.0
3837;21.0
3838;23.0
3839;19.0
3840;19.0
3841;25.0
3842;23.0
3843;19.0
3844;21.0
3845;23.0
3846;16.0
3847;21.0
3848;29.0
3849;24.0
3850;29.0
3851;20.0
3852;22.0
3853;19.0
3854;26.0
3855;16.0
3856;18.0
3857;18.0
3858;19.0
3859;18.0
3860;50.0
3861;24.0
3862;25.0
3863;15.0
3864;18.0
3865;37.0
3866;20.0
3867;17.0
3868;23.0
3869;16.0
3870;21.0
3871;22.0
3872;30.0
3873;18.0
3874;19.0
3875;22.0
3876;28.0
3877;16.0
3878;16.0
3879;30.0
3880;15.0
3881;17.0
3882;20.0
3883;15.0
3884;18.0
3885;42.0
3886;33.0
3887;17.0
3888;20.0
3889;16.0
3890;21.0
3891;17.0
3892;20.0
3893;22.0
3894;19.0
3895;15.0
3896;18.0
3897;22.0
3898;15.0
3899;20.0
3900;15.0
3901;16.0
3902;24.0
3903;21.0
3904;17.0
3905;18.0
3906;15.0
3907;18.0
3908;27.0
3909;20.0
3910;24.0
3911;18.0
3912;25.0
3913;16.0
3914;18.0
3915;23.0
3916;30.0
3917;17.0
3918;17.0
3919;29.0
3920;17.0
3921;25.0
3922;19.0
3923;19.0
3924;18.0
3925;23.0
3926;20.0
3927;35.0
3928;18.0
3929;20.0
3930;25.0
3931;16.0
3932;22.0
3933;47.0
3934;29.0
3935;35.0
3936;25.0
3937;15.0
3938;21.0
3939;15.0
3940;16.0
3941;23.0
3942;21.0
3943;15.0
3944;26.0
3945;17.0
3946;15.0
3947;18.0
3948;35.0
3949;17.0
3950;27.0
3951;17.0
3952;31.0
3953;18.0
3954;25.0
3955;21.0
3956;27.0
3957;20.0
3958;29.0
3959;18.0
3960;18.0
3961;15.0
3962;17.0
3963;38.0
3964;25.0
3965;21.0
3966;30.0
3967;21.0
3968;19.0
3969;19.0
3970;20.0
3971;30.0
3972;27.0
3973;28.0
3974;18.0
3975;17.0
3976;18.0
3977;25.0
3978;18.0
3979;16.0
3980;23.0
3981;21.0
3982;17.0
3983;20.0
3984;17.0
3985;16.0
3986;20.0
3987;26.0
3988;23.0
3989;19.0
3990;16.0
3991;18.0
3992;21.0
3993;19.0
3994;24.0
3995;25.0
3996;25.0
3997;15.0
3998;20.0
3999;23.0
4000;21.0
4001;20.0
4002;25.0
4003;18.0
4004;24.0
4005;23.0
4006;23.0
4007;22.0
4008;19.0
4009;18.0
4010;18.0
4011;20.0
4012;33.0
4013;17.0
4014;19.0
4015;36.0
4016;19.0
4017;15.0
4018;18.0
4019;15.0
4020;15.0
4021;17.0
4022;18.0
4023;22.0
4024;19.0
4025;19.0
4026;21.0
4027;18.0
4028;19.0
4029;16.0
4030;18.0
4031;21.0
4032;16.0
4033;22.0
4034;18.0
4035;24.0
4036;24.0
4037;17.0
4038;17.0
4039;19.0
4040;23.0
4041;25.0
4042;21.0
4043;21.0
4044;17.0
4045;24.0
4046;31.0
4047;21.0
4048;16.0
4049;17.0
4050;22.0
4051;16.0
4052;26.0
4053;22.0
4054;27.0
4055;15.0
4056;16.0
4057;17.0
4058;18.0
4059;19.0
4060;16.0
4061;23.0
4062;16.0
4063;18.0
4064;15.0
4065;19.0
4066;17.0
4067;26.0
4068;22.0
4069;20.0
4070;25.0
4071;15.0
4072;28.0
4073;23.0
4074;16.0
4075;18.0
4076;19.0
4077;20.0
4078;15.0
4079;16.0
4080;19.0
4081;26.0
4082;20.0
4083;15.0
4084;32.0
4085;18.0
4086;20.0
4087;18.0
4088;17.0
4089;19.0
4090;22.0
4091;15.0
4092;21.0
4093;18.0
4094;16.0
4095;16.0
4096;19.0
4097;21.0
4098;18.0
4099;16.0
4100;20.0
4101;24.0
4102;18.0
4103;18.0
4104;25.0
4105;23.0
4106;22.0
4107;20.0
4108;16.0
4109;19.0
4110;15.0
4111;17.0
4112;21.0
4113;19.0
4114;21.0
4115;22.0
4116;31.0
4117;20.0
4118;45.0
4119;28.0
4120;38.0
4121;18.0
4122;21.0
4123;23.0
4124;24.0
4125;20.0
4126;20.0
4127;17.0
4128;17.0
4129;16.0
4130;24.0
4131;17.0
4132;21.0
4133;16.0
4134;29.0
4135;18.0
4136;22.0
4137;18.0
4138;20.0
4139;26.0
