;Steps
2141;25.0
2142;25.0
2143;53.0
2144;14.0
2145;46.0
2146;21.0
2147;27.0
2148;18.0
2149;36.0
2150;26.0
2151;35.0
2152;30.0
2153;38.0
2154;26.0
2155;20.0
2156;20.0
2157;12.0
2158;22.0
2159;16.0
2160;18.0
2161;22.0
2162;16.0
2163;42.0
2164;47.0
2165;19.0
2166;54.0
2167;23.0
2168;38.0
2169;15.0
2170;27.0
2171;16.0
2172;74.0
2173;26.0
2174;17.0
2175;30.0
2176;49.0
2177;29.0
2178;30.0
2179;39.0
2180;29.0
2181;51.0
2182;58.0
2183;55.0
2184;26.0
2185;38.0
2186;50.0
2187;18.0
2188;24.0
2189;53.0
2190;20.0
2191;15.0
2192;15.0
2193;34.0
2194;32.0
2195;16.0
2196;15.0
2197;16.0
2198;22.0
2199;23.0
2200;36.0
2201;29.0
2202;22.0
2203;32.0
2204;29.0
2205;20.0
2206;23.0
2207;15.0
2208;23.0
2209;20.0
2210;19.0
2211;18.0
2212;14.0
2213;14.0
2214;12.0
2215;45.0
2216;19.0
2217;23.0
2218;27.0
2219;17.0
2220;26.0
2221;19.0
2222;13.0
2223;28.0
2224;29.0
2225;36.0
2226;27.0
2227;41.0
2228;37.0
2229;15.0
2230;19.0
2231;34.0
2232;19.0
2233;12.0
2234;46.0
2235;22.0
2236;16.0
2237;13.0
2238;14.0
2239;18.0
2240;16.0
2241;76.0
2242;17.0
2243;42.0
2244;76.0
2245;38.0
2246;29.0
2247;13.0
2248;26.0
2249;41.0
2250;27.0
2251;24.0
2252;19.0
2253;13.0
2254;28.0
2255;33.0
2256;17.0
2257;21.0
2258;16.0
2259;43.0
2260;13.0
2261;36.0
2262;14.0
2263;23.0
2264;20.0
2265;14.0
2266;65.0
2267;22.0
2268;19.0
2269;26.0
2270;30.0
2271;26.0
2272;15.0
2273;31.0
2274;31.0
2275;26.0
2276;33.0
2277;30.0
2278;23.0
2279;19.0
2280;35.0
2281;43.0
2282;18.0
2283;13.0
2284;28.0
2285;14.0
2286;20.0
2287;27.0
2288;39.0
2289;22.0
2290;24.0
2291;22.0
2292;29.0
2293;16.0
2294;66.0
2295;32.0
2296;47.0
2297;29.0
2298;19.0
2299;49.0
2300;24.0
2301;26.0
2302;36.0
2303;37.0
2304;70.0
2305;16.0
2306;54.0
2307;31.0
2308;15.0
2309;31.0
2310;22.0
2311;12.0
2312;29.0
2313;24.0
2314;16.0
2315;20.0
2316;24.0
2317;33.0
2318;16.0
2319;23.0
2320;14.0
2321;34.0
2322;50.0
2323;37.0
2324;18.0
2325;30.0
2326;22.0
2327;31.0
2328;20.0
2329;17.0
2330;14.0
2331;15.0
2332;31.0
2333;19.0
2334;16.0
2335;31.0
2336;32.0
2337;15.0
2338;15.0
2339;21.0
2340;16.0
2341;21.0
2342;19.0
2343;19.0
2344;22.0
2345;21.0
2346;18.0
2347;32.0
2348;27.0
2349;41.0
2350;34.0
2351;63.0
2352;27.0
2353;27.0
2354;28.0
2355;38.0
2356;36.0
2357;31.0
2358;15.0
2359;15.0
2360;15.0
2361;21.0
2362;16.0
2363;15.0
2364;16.0
2365;33.0
2366;54.0
2367;13.0
2368;74.0
2369;51.0
2370;39.0
2371;39.0
2372;87.0
2373;20.0
2374;22.0
2375;23.0
2376;15.0
2377;48.0
2378;24.0
2379;19.0
2380;79.0
2381;46.0
2382;85.0
2383;36.0
2384;24.0
2385;32.0
2386;18.0
2387;19.0
2388;23.0
2389;25.0
2390;32.0
2391;74.0
2392;35.0
2393;14.0
2394;37.0
2395;24.0
2396;34.0
2397;29.0
2398;23.0
2399;21.0
2400;29.0
2401;45.0
2402;17.0
2403;20.0
2404;31.0
2405;18.0
2406;27.0
2407;29.0
2408;35.0
2409;61.0
2410;51.0
2411;31.0
2412;56.0
2413;34.0
2414;19.0
2415;36.0
2416;20.0
2417;35.0
2418;39.0
2419;43.0
2420;21.0
2421;31.0
2422;28.0
2423;14.0
2424;34.0
2425;38.0
2426;18.0
2427;47.0
2428;13.0
2429;15.0
2430;58.0
2431;23.0
2432;26.0
2433;123.0
2434;53.0
2435;60.0
2436;88.0
2437;106.0
2438;62.0
2439;26.0
2440;24.0
2441;29.0
2442;82.0
2443;43.0
2444;53.0
2445;343.0
2446;239.0
2447;45.0
2448;21.0
2449;63.0
2450;100.0
2451;28.0
2452;45.0
2453;28.0
2454;34.0
2455;32.0
2456;69.0
2457;15.0
2458;72.0
2459;32.0
2460;15.0
2461;29.0
2462;37.0
2463;83.0
2464;49.0
2465;36.0
2466;14.0
2467;18.0
2468;100.0
2469;16.0
2470;50.0
2471;34.0
2472;62.0
2473;49.0
2474;54.0
2475;15.0
2476;27.0
2477;25.0
2478;33.0
2479;32.0
2480;222.0
2481;110.0
2482;50.0
2483;140.0
2484;31.0
2485;82.0
2486;21.0
2487;45.0
2488;55.0
2489;77.0
2490;14.0
2491;14.0
2492;66.0
2493;16.0
2494;37.0
2495;32.0
2496;27.0
2497;34.0
2498;13.0
2499;79.0
2500;33.0
2501;27.0
2502;27.0
2503;148.0
2504;49.0
2505;19.0
2506;53.0
2507;30.0
2508;15.0
2509;15.0
2510;34.0
2511;30.0
2512;15.0
2513;26.0
2514;15.0
2515;49.0
2516;22.0
2517;13.0
2518;57.0
2519;21.0
2520;94.0
2521;17.0
2522;55.0
2523;15.0
2524;17.0
2525;63.0
2526;14.0
2527;37.0
2528;38.0
2529;47.0
2530;35.0
2531;53.0
2532;41.0
2533;56.0
2534;54.0
2535;19.0
2536;29.0
2537;43.0
2538;15.0
2539;51.0
2540;19.0
2541;44.0
2542;25.0
2543;13.0
2544;20.0
2545;22.0
2546;34.0
2547;49.0
2548;23.0
2549;31.0
2550;32.0
2551;139.0
2552;46.0
2553;42.0
2554;25.0
2555;22.0
2556;23.0
2557;35.0
2558;127.0
2559;31.0
2560;35.0
2561;16.0
2562;75.0
2563;31.0
2564;13.0
2565;93.0
2566;34.0
2567;38.0
2568;28.0
2569;93.0
2570;25.0
2571;16.0
2572;47.0
2573;30.0
2574;21.0
2575;19.0
2576;32.0
2577;58.0
2578;56.0
2579;23.0
2580;46.0
2581;22.0
2582;15.0
2583;32.0
2584;26.0
2585;13.0
2586;21.0
2587;26.0
2588;36.0
2589;30.0
2590;30.0
2591;43.0
2592;16.0
2593;32.0
2594;21.0
2595;22.0
2596;15.0
2597;14.0
2598;15.0
2599;59.0
2600;46.0
2601;14.0
2602;20.0
2603;32.0
2604;14.0
2605;74.0
2606;69.0
2607;77.0
2608;38.0
2609;15.0
2610;28.0
2611;25.0
2612;35.0
2613;46.0
2614;30.0
2615;41.0
2616;26.0
2617;30.0
2618;99.0
2619;41.0
2620;75.0
2621;20.0
2622;19.0
2623;88.0
2624;42.0
2625;14.0
2626;15.0
2627;13.0
2628;21.0
2629;23.0
2630;33.0
2631;22.0
2632;37.0
2633;31.0
2634;31.0
2635;62.0
2636;37.0
2637;25.0
2638;36.0
2639;40.0
2640;43.0
2641;34.0
2642;17.0
2643;15.0
2644;13.0
2645;27.0
2646;45.0
2647;48.0
2648;19.0
2649;31.0
2650;17.0
2651;34.0
2652;56.0
2653;17.0
2654;21.0
2655;54.0
2656;60.0
2657;31.0
2658;21.0
2659;27.0
2660;37.0
2661;26.0
2662;14.0
2663;23.0
2664;40.0
2665;18.0
2666;18.0
2667;75.0
2668;37.0
2669;16.0
2670;32.0
2671;43.0
2672;14.0
2673;13.0
2674;20.0
2675;25.0
2676;23.0
2677;37.0
2678;15.0
2679;26.0
2680;15.0
2681;16.0
2682;17.0
2683;24.0
2684;33.0
2685;15.0
2686;115.0
2687;33.0
2688;15.0
2689;83.0
2690;17.0
2691;18.0
2692;23.0
2693;30.0
2694;15.0
2695;41.0
2696;38.0
2697;15.0
2698;46.0
2699;17.0
2700;35.0
2701;22.0
2702;18.0
2703;19.0
2704;77.0
2705;25.0
2706;13.0
2707;17.0
2708;43.0
2709;16.0
2710;21.0
2711;27.0
2712;19.0
2713;29.0
2714;44.0
2715;572.0
2716;124.0
2717;307.0
2718;55.0
2719;26.0
2720;24.0
2721;28.0
2722;55.0
2723;53.0
2724;25.0
2725;50.0
2726;20.0
2727;43.0
2728;30.0
2729;17.0
2730;22.0
2731;44.0
2732;18.0
2733;47.0
2734;23.0
2735;173.0
2736;87.0
2737;14.0
2738;69.0
2739;88.0
2740;14.0
2741;23.0
2742;27.0
2743;24.0
2744;44.0
2745;15.0
2746;40.0
2747;73.0
2748;25.0
2749;36.0
2750;134.0
2751;15.0
2752;38.0
2753;18.0
2754;18.0
2755;66.0
2756;24.0
2757;34.0
2758;16.0
2759;24.0
2760;24.0
2761;16.0
2762;18.0
2763;22.0
2764;21.0
2765;54.0
2766;38.0
2767;17.0
2768;17.0
2769;25.0
2770;15.0
2771;31.0
2772;24.0
2773;20.0
2774;15.0
2775;21.0
2776;34.0
2777;30.0
2778;17.0
2779;28.0
2780;38.0
2781;13.0
2782;19.0
2783;42.0
2784;64.0
2785;18.0
2786;30.0
2787;27.0
2788;31.0
2789;24.0
2790;40.0
2791;29.0
2792;26.0
2793;28.0
2794;15.0
2795;24.0
2796;56.0
2797;19.0
2798;19.0
2799;16.0
2800;23.0
2801;17.0
2802;53.0
2803;19.0
2804;17.0
2805;41.0
2806;47.0
2807;32.0
2808;18.0
2809;17.0
2810;18.0
2811;15.0
2812;24.0
2813;23.0
2814;27.0
2815;18.0
2816;29.0
2817;14.0
2818;15.0
2819;16.0
2820;16.0
2821;17.0
2822;16.0
2823;19.0
2824;30.0
2825;18.0
2826;14.0
2827;24.0
2828;21.0
2829;15.0
2830;29.0
2831;15.0
2832;23.0
2833;24.0
2834;27.0
2835;30.0
2836;15.0
2837;74.0
2838;35.0
2839;15.0
2840;20.0
2841;26.0
2842;24.0
2843;16.0
2844;48.0
2845;24.0
2846;31.0
2847;18.0
2848;26.0
2849;23.0
2850;21.0
2851;52.0
2852;17.0
2853;95.0
2854;37.0
2855;34.0
2856;22.0
2857;46.0
2858;49.0
2859;19.0
2860;31.0
2861;24.0
2862;27.0
2863;32.0
2864;24.0
2865;36.0
2866;18.0
2867;18.0
2868;38.0
2869;18.0
2870;17.0
2871;37.0
2872;25.0
2873;24.0
2874;27.0
2875;23.0
2876;30.0
2877;14.0
2878;28.0
2879;17.0
2880;36.0
2881;18.0
2882;37.0
2883;38.0
2884;17.0
2885;20.0
2886;28.0
2887;27.0
2888;24.0
2889;15.0
2890;21.0
2891;22.0
2892;38.0
2893;16.0
2894;18.0
2895;23.0
2896;36.0
2897;28.0
2898;26.0
2899;37.0
2900;75.0
2901;18.0
2902;21.0
2903;27.0
2904;15.0
2905;31.0
2906;27.0
2907;28.0
2908;16.0
2909;19.0
2910;28.0
2911;16.0
2912;69.0
2913;16.0
2914;17.0
2915;29.0
2916;53.0
2917;40.0
2918;25.0
2919;42.0
2920;26.0
2921;15.0
2922;26.0
2923;38.0
2924;31.0
2925;48.0
2926;18.0
2927;17.0
2928;26.0
2929;37.0
2930;16.0
2931;26.0
2932;14.0
2933;70.0
2934;16.0
2935;37.0
2936;18.0
2937;17.0
2938;59.0
2939;16.0
2940;47.0
2941;14.0
2942;16.0
2943;16.0
2944;26.0
2945;61.0
2946;21.0
2947;35.0
2948;81.0
2949;22.0
2950;20.0
2951;35.0
2952;74.0
2953;28.0
2954;17.0
2955;13.0
2956;16.0
2957;34.0
2958;16.0
2959;37.0
2960;30.0
2961;37.0
2962;16.0
2963;24.0
2964;22.0
2965;31.0
2966;16.0
2967;28.0
2968;35.0
2969;15.0
2970;44.0
2971;39.0
2972;39.0
2973;43.0
2974;25.0
2975;28.0
2976;19.0
2977;59.0
2978;22.0
2979;20.0
2980;40.0
2981;17.0
2982;19.0
2983;20.0
2984;26.0
2985;99.0
2986;15.0
2987;31.0
2988;16.0
2989;21.0
2990;38.0
2991;18.0
2992;17.0
2993;13.0
2994;20.0
2995;19.0
2996;18.0
2997;18.0
2998;44.0
2999;45.0
3000;17.0
3001;13.0
3002;36.0
3003;28.0
3004;26.0
3005;19.0
3006;22.0
3007;21.0
3008;34.0
3009;50.0
3010;35.0
3011;69.0
3012;65.0
3013;19.0
3014;23.0
3015;44.0
3016;30.0
3017;31.0
3018;18.0
3019;23.0
3020;58.0
3021;29.0
3022;16.0
3023;71.0
3024;17.0
3025;19.0
3026;14.0
3027;24.0
3028;36.0
3029;31.0
3030;15.0
3031;21.0
3032;32.0
3033;31.0
3034;13.0
3035;28.0
3036;18.0
3037;17.0
3038;28.0
3039;17.0
3040;44.0
3041;31.0
3042;14.0
3043;15.0
3044;16.0
3045;39.0
3046;38.0
3047;24.0
3048;76.0
3049;15.0
3050;20.0
3051;23.0
3052;37.0
3053;22.0
3054;18.0
3055;22.0
3056;16.0
3057;32.0
3058;35.0
3059;50.0
3060;30.0
3061;18.0
3062;14.0
3063;15.0
3064;21.0
3065;37.0
3066;27.0
3067;34.0
3068;34.0
3069;19.0
3070;29.0
3071;17.0
3072;36.0
3073;42.0
3074;40.0
3075;16.0
3076;17.0
3077;25.0
3078;18.0
3079;26.0
3080;48.0
3081;15.0
3082;66.0
3083;30.0
3084;33.0
3085;24.0
3086;38.0
3087;47.0
3088;20.0
3089;29.0
3090;60.0
3091;23.0
3092;17.0
3093;22.0
3094;15.0
3095;49.0
3096;19.0
3097;36.0
3098;24.0
3099;22.0
3100;21.0
3101;36.0
3102;29.0
3103;20.0
3104;27.0
3105;25.0
3106;31.0
3107;17.0
3108;25.0
3109;24.0
3110;41.0
3111;13.0
3112;33.0
3113;14.0
3114;46.0
3115;35.0
3116;38.0
3117;54.0
3118;14.0
3119;26.0
3120;25.0
3121;16.0
3122;29.0
3123;28.0
3124;17.0
3125;15.0
3126;45.0
3127;35.0
3128;23.0
3129;15.0
3130;44.0
3131;19.0
3132;16.0
3133;25.0
3134;33.0
3135;44.0
3136;18.0
3137;28.0
3138;21.0
3139;36.0
3140;92.0
3141;23.0
3142;23.0
3143;66.0
3144;58.0
3145;45.0
3146;34.0
3147;18.0
3148;41.0
3149;29.0
3150;14.0
3151;22.0
3152;34.0
3153;42.0
3154;17.0
3155;63.0
3156;20.0
3157;29.0
3158;48.0
3159;17.0
3160;38.0
3161;25.0
3162;21.0
3163;43.0
3164;44.0
3165;22.0
3166;57.0
3167;42.0
3168;16.0
3169;26.0
3170;20.0
3171;42.0
3172;43.0
3173;16.0
3174;43.0
3175;43.0
3176;16.0
3177;19.0
3178;15.0
3179;53.0
3180;13.0
3181;25.0
3182;17.0
3183;20.0
3184;38.0
3185;47.0
3186;14.0
3187;21.0
3188;25.0
3189;18.0
3190;23.0
3191;16.0
3192;18.0
3193;47.0
3194;17.0
3195;32.0
3196;25.0
3197;16.0
3198;24.0
3199;13.0
3200;32.0
3201;47.0
3202;32.0
3203;22.0
3204;17.0
3205;15.0
3206;14.0
3207;19.0
3208;16.0
3209;21.0
3210;98.0
3211;18.0
3212;26.0
3213;14.0
3214;16.0
3215;25.0
3216;35.0
3217;48.0
3218;16.0
3219;19.0
3220;32.0
3221;21.0
3222;13.0
3223;28.0
3224;60.0
3225;22.0
3226;14.0
3227;32.0
3228;16.0
3229;39.0
3230;69.0
3231;48.0
3232;51.0
3233;20.0
3234;15.0
3235;26.0
3236;14.0
3237;25.0
3238;19.0
3239;20.0
3240;15.0
3241;14.0
3242;18.0
3243;77.0
3244;23.0
3245;19.0
3246;28.0
3247;15.0
3248;14.0
3249;24.0
3250;15.0
3251;33.0
3252;22.0
3253;15.0
3254;26.0
3255;38.0
3256;25.0
3257;40.0
3258;16.0
3259;34.0
3260;28.0
3261;19.0
3262;22.0
3263;31.0
3264;25.0
3265;20.0
3266;29.0
3267;61.0
3268;31.0
3269;17.0
3270;31.0
3271;16.0
3272;29.0
3273;16.0
3274;23.0
3275;14.0
3276;51.0
3277;26.0
3278;14.0
3279;29.0
3280;16.0
3281;47.0
3282;17.0
3283;16.0
3284;38.0
3285;46.0
3286;32.0
3287;81.0
3288;16.0
3289;31.0
3290;29.0
3291;31.0
3292;18.0
3293;24.0
3294;50.0
3295;16.0
3296;90.0
3297;19.0
3298;29.0
3299;72.0
3300;24.0
3301;18.0
3302;16.0
3303;29.0
3304;18.0
3305;29.0
3306;80.0
3307;50.0
3308;29.0
3309;16.0
3310;63.0
3311;31.0
3312;13.0
3313;32.0
3314;26.0
3315;61.0
3316;66.0
3317;25.0
3318;26.0
3319;28.0
3320;29.0
3321;34.0
3322;55.0
3323;16.0
3324;16.0
3325;20.0
3326;20.0
3327;18.0
3328;14.0
3329;60.0
3330;29.0
3331;25.0
3332;39.0
3333;44.0
3334;58.0
3335;15.0
3336;54.0
3337;23.0
3338;23.0
3339;18.0
3340;34.0
3341;22.0
3342;93.0
3343;25.0
3344;17.0
3345;21.0
3346;47.0
3347;19.0
3348;37.0
3349;16.0
3350;15.0
3351;35.0
3352;14.0
3353;24.0
3354;25.0
3355;15.0
3356;41.0
3357;46.0
3358;27.0
3359;26.0
3360;69.0
3361;26.0
3362;18.0
3363;27.0
3364;16.0
3365;36.0
3366;15.0
3367;13.0
3368;59.0
3369;17.0
3370;37.0
3371;42.0
3372;72.0
3373;21.0
3374;29.0
3375;20.0
3376;25.0
3377;24.0
3378;32.0
3379;16.0
3380;17.0
3381;48.0
3382;16.0
3383;45.0
3384;31.0
3385;16.0
3386;29.0
3387;46.0
3388;46.0
3389;27.0
3390;18.0
3391;45.0
3392;16.0
3393;29.0
3394;20.0
3395;41.0
3396;15.0
3397;16.0
3398;52.0
3399;20.0
3400;17.0
3401;42.0
3402;31.0
3403;27.0
3404;40.0
3405;48.0
3406;30.0
3407;15.0
3408;32.0
3409;42.0
3410;14.0
3411;21.0
3412;17.0
3413;17.0
3414;19.0
3415;22.0
3416;17.0
3417;36.0
3418;24.0
3419;16.0
3420;39.0
3421;41.0
3422;16.0
3423;33.0
3424;20.0
3425;15.0
3426;15.0
3427;25.0
3428;49.0
3429;43.0
3430;44.0
3431;69.0
3432;20.0
3433;23.0
3434;16.0
3435;15.0
3436;29.0
3437;28.0
3438;36.0
3439;29.0
3440;64.0
3441;20.0
3442;33.0
3443;48.0
3444;16.0
3445;34.0
3446;18.0
3447;14.0
3448;23.0
3449;16.0
3450;49.0
3451;36.0
3452;38.0
3453;17.0
3454;69.0
3455;24.0
3456;35.0
3457;24.0
3458;39.0
3459;17.0
3460;27.0
3461;15.0
3462;43.0
3463;45.0
3464;34.0
3465;38.0
3466;14.0
3467;25.0
3468;29.0
3469;31.0
3470;25.0
3471;18.0
3472;59.0
3473;15.0
3474;24.0
3475;24.0
3476;25.0
3477;18.0
3478;33.0
3479;22.0
3480;46.0
3481;53.0
3482;18.0
3483;24.0
3484;25.0
3485;19.0
3486;25.0
3487;25.0
3488;18.0
3489;24.0
3490;15.0
3491;104.0
3492;23.0
3493;16.0
3494;13.0
3495;17.0
3496;26.0
3497;27.0
3498;32.0
3499;17.0
3500;16.0
3501;22.0
3502;38.0
3503;17.0
3504;19.0
3505;18.0
3506;16.0
3507;18.0
3508;30.0
3509;30.0
3510;27.0
3511;14.0
3512;14.0
3513;22.0
3514;20.0
3515;17.0
3516;15.0
3517;21.0
3518;28.0
3519;48.0
3520;23.0
3521;21.0
3522;48.0
3523;15.0
3524;26.0
3525;45.0
3526;23.0
3527;22.0
3528;27.0
3529;22.0
3530;34.0
3531;17.0
3532;23.0
3533;34.0
3534;27.0
3535;19.0
3536;20.0
3537;17.0
3538;23.0
3539;29.0
3540;34.0
3541;27.0
3542;58.0
3543;18.0
3544;37.0
3545;30.0
3546;23.0
3547;15.0
3548;40.0
3549;32.0
3550;13.0
3551;38.0
3552;17.0
3553;13.0
3554;37.0
3555;14.0
3556;28.0
3557;21.0
3558;15.0
3559;13.0
3560;20.0
3561;30.0
3562;62.0
3563;61.0
3564;91.0
3565;21.0
3566;39.0
3567;31.0
3568;20.0
3569;49.0
3570;16.0
3571;17.0
3572;37.0
3573;24.0
3574;41.0
3575;19.0
3576;32.0
3577;30.0
3578;36.0
3579;33.0
3580;75.0
3581;28.0
3582;15.0
3583;19.0
3584;54.0
3585;16.0
3586;13.0
3587;17.0
3588;30.0
3589;45.0
3590;37.0
3591;48.0
3592;16.0
3593;42.0
3594;39.0
3595;15.0
3596;13.0
3597;66.0
3598;20.0
3599;16.0
3600;25.0
3601;15.0
3602;20.0
3603;24.0
3604;21.0
3605;23.0
3606;22.0
3607;36.0
3608;59.0
3609;39.0
3610;38.0
3611;57.0
3612;29.0
3613;21.0
3614;17.0
3615;47.0
3616;36.0
3617;14.0
3618;22.0
3619;23.0
3620;31.0
3621;37.0
3622;18.0
3623;15.0
3624;35.0
3625;18.0
3626;39.0
3627;24.0
3628;16.0
3629;89.0
3630;16.0
3631;43.0
3632;27.0
3633;14.0
3634;26.0
3635;21.0
3636;16.0
3637;42.0
3638;20.0
3639;22.0
3640;48.0
3641;39.0
3642;98.0
3643;16.0
3644;35.0
3645;22.0
3646;29.0
3647;14.0
3648;50.0
3649;39.0
3650;32.0
3651;35.0
3652;38.0
3653;40.0
3654;36.0
3655;35.0
3656;21.0
3657;32.0
3658;24.0
3659;14.0
3660;21.0
3661;17.0
3662;30.0
3663;27.0
3664;24.0
3665;18.0
3666;16.0
3667;70.0
3668;26.0
3669;21.0
3670;31.0
3671;19.0
3672;22.0
3673;59.0
3674;16.0
3675;19.0
3676;17.0
3677;14.0
3678;32.0
3679;80.0
3680;27.0
3681;22.0
3682;50.0
3683;22.0
3684;38.0
3685;29.0
3686;25.0
3687;20.0
3688;23.0
3689;25.0
3690;28.0
3691;39.0
3692;17.0
3693;16.0
3694;16.0
3695;15.0
3696;68.0
3697;26.0
3698;13.0
3699;23.0
3700;28.0
3701;23.0
3702;24.0
3703;32.0
3704;15.0
3705;21.0
3706;13.0
3707;37.0
3708;19.0
3709;31.0
3710;27.0
3711;25.0
3712;15.0
3713;14.0
3714;25.0
3715;68.0
3716;37.0
3717;24.0
3718;30.0
3719;29.0
3720;15.0
3721;16.0
3722;34.0
3723;27.0
3724;22.0
3725;34.0
3726;14.0
3727;22.0
3728;27.0
3729;72.0
3730;31.0
3731;12.0
3732;23.0
3733;68.0
3734;14.0
3735;32.0
3736;19.0
3737;108.0
3738;30.0
3739;34.0
3740;21.0
3741;39.0
3742;22.0
3743;129.0
3744;43.0
3745;28.0
3746;14.0
3747;45.0
3748;13.0
3749;15.0
3750;29.0
3751;19.0
3752;20.0
3753;18.0
3754;20.0
3755;25.0
3756;26.0
3757;16.0
3758;24.0
3759;25.0
3760;15.0
3761;37.0
3762;27.0
3763;29.0
3764;15.0
3765;21.0
3766;16.0
3767;20.0
3768;19.0
3769;62.0
3770;28.0
3771;27.0
3772;58.0
3773;22.0
3774;47.0
3775;19.0
3776;15.0
3777;29.0
3778;13.0
3779;18.0
3780;23.0
3781;31.0
3782;29.0
3783;15.0
3784;34.0
3785;15.0
3786;15.0
3787;28.0
3788;18.0
3789;23.0
3790;13.0
3791;23.0
3792;22.0
3793;19.0
3794;35.0
3795;41.0
3796;15.0
3797;53.0
3798;18.0
3799;18.0
3800;14.0
3801;27.0
3802;16.0
3803;21.0
3804;43.0
3805;27.0
3806;29.0
3807;22.0
3808;47.0
3809;15.0
3810;30.0
3811;52.0
3812;14.0
3813;30.0
3814;35.0
3815;54.0
3816;18.0
3817;13.0
3818;25.0
3819;66.0
3820;35.0
3821;22.0
3822;22.0
3823;17.0
3824;16.0
3825;17.0
3826;28.0
3827;17.0
3828;17.0
3829;14.0
3830;16.0
3831;53.0
3832;20.0
3833;32.0
3834;16.0
3835;37.0
3836;15.0
3837;20.0
3838;16.0
3839;18.0
3840;14.0
3841;24.0
3842;15.0
3843;36.0
3844;22.0
3845;15.0
3846;21.0
3847;30.0
3848;15.0
3849;12.0
3850;36.0
3851;38.0
3852;15.0
3853;12.0
3854;15.0
3855;18.0
3856;13.0
3857;28.0
3858;23.0
3859;36.0
3860;15.0
3861;28.0
3862;14.0
3863;26.0
3864;21.0
3865;13.0
3866;14.0
3867;26.0
3868;42.0
3869;14.0
3870;37.0
3871;48.0
3872;15.0
3873;16.0
3874;13.0
3875;27.0
3876;14.0
3877;48.0
3878;30.0
3879;16.0
3880;17.0
3881;14.0
3882;22.0
3883;37.0
3884;62.0
3885;13.0
3886;42.0
3887;27.0
3888;36.0
3889;19.0
3890;43.0
3891;23.0
3892;27.0
3893;14.0
3894;13.0
3895;26.0
3896;18.0
3897;14.0
3898;32.0
3899;14.0
3900;15.0
3901;26.0
3902;14.0
3903;16.0
3904;36.0
3905;50.0
3906;25.0
3907;88.0
3908;73.0
3909;15.0
3910;23.0
3911;16.0
3912;43.0
3913;23.0
3914;19.0
3915;15.0
3916;17.0
3917;22.0
3918;13.0
3919;27.0
3920;17.0
3921;21.0
3922;24.0
3923;43.0
3924;15.0
3925;30.0
3926;15.0
3927;34.0
3928;68.0
3929;40.0
3930;16.0
3931;15.0
3932;18.0
3933;36.0
3934;13.0
3935;22.0
3936;43.0
3937;27.0
3938;12.0
3939;50.0
3940;27.0
3941;25.0
3942;15.0
3943;14.0
3944;18.0
3945;16.0
3946;16.0
3947;41.0
3948;14.0
3949;111.0
3950;31.0
3951;21.0
3952;38.0
3953;25.0
3954;17.0
3955;25.0
3956;20.0
3957;13.0
3958;31.0
3959;53.0
3960;24.0
3961;19.0
3962;28.0
3963;27.0
3964;31.0
3965;21.0
3966;22.0
3967;28.0
3968;23.0
3969;45.0
3970;13.0
3971;26.0
3972;22.0
3973;20.0
3974;18.0
3975;33.0
3976;16.0
3977;23.0
3978;31.0
3979;60.0
3980;39.0
3981;56.0
3982;42.0
3983;22.0
3984;14.0
3985;15.0
3986;35.0
3987;17.0
3988;17.0
3989;36.0
3990;64.0
3991;15.0
3992;23.0
3993;23.0
3994;29.0
3995;13.0
3996;16.0
3997;37.0
3998;29.0
3999;47.0
4000;15.0
4001;14.0
4002;37.0
4003;73.0
4004;40.0
4005;27.0
4006;34.0
4007;45.0
4008;19.0
4009;16.0
4010;20.0
4011;32.0
4012;15.0
4013;16.0
4014;39.0
4015;14.0
4016;62.0
4017;34.0
4018;27.0
4019;16.0
4020;19.0
4021;14.0
4022;18.0
4023;39.0
4024;24.0
4025;13.0
4026;26.0
4027;23.0
4028;64.0
4029;19.0
4030;12.0
4031;18.0
4032;27.0
4033;29.0
4034;18.0
4035;56.0
4036;35.0
4037;15.0
4038;45.0
4039;17.0
4040;38.0
4041;19.0
4042;19.0
4043;14.0
4044;12.0
4045;14.0
4046;43.0
4047;51.0
4048;26.0
4049;15.0
4050;19.0
4051;20.0
4052;15.0
4053;30.0
4054;55.0
4055;17.0
4056;20.0
4057;15.0
4058;61.0
4059;18.0
4060;22.0
4061;14.0
4062;38.0
4063;18.0
4064;36.0
4065;20.0
4066;15.0
4067;17.0
4068;16.0
4069;15.0
4070;15.0
4071;24.0
4072;39.0
4073;30.0
4074;12.0
4075;32.0
4076;15.0
4077;17.0
4078;37.0
4079;41.0
4080;16.0
4081;17.0
4082;19.0
4083;42.0
4084;23.0
4085;33.0
4086;31.0
4087;45.0
4088;24.0
4089;20.0
4090;36.0
4091;12.0
4092;32.0
4093;16.0
4094;14.0
4095;31.0
4096;12.0
4097;16.0
4098;19.0
4099;15.0
4100;12.0
4101;15.0
4102;24.0
4103;15.0
4104;51.0
4105;37.0
4106;13.0
4107;62.0
4108;38.0
4109;33.0
4110;20.0
4111;24.0
4112;61.0
4113;21.0
4114;31.0
4115;32.0
4116;15.0
4117;34.0
4118;17.0
4119;16.0
4120;35.0
4121;31.0
4122;23.0
4123;14.0
4124;18.0
4125;21.0
4126;36.0
4127;18.0
4128;23.0
4129;24.0
4130;29.0
4131;41.0
4132;21.0
4133;24.0
4134;14.0
4135;15.0
4136;31.0
4137;21.0
4138;15.0
4139;17.0
