;Steps
2141;14.0
2142;16.0
2143;14.0
2144;17.0
2145;14.0
2146;20.0
2147;15.0
2148;16.0
2149;15.0
2150;17.0
2151;16.0
2152;15.0
2153;14.0
2154;16.0
2155;14.0
2156;18.0
2157;18.0
2158;19.0
2159;14.0
2160;14.0
2161;16.0
2162;14.0
2163;16.0
2164;16.0
2165;15.0
2166;20.0
2167;14.0
2168;17.0
2169;24.0
2170;14.0
2171;25.0
2172;14.0
2173;23.0
2174;14.0
2175;17.0
2176;14.0
2177;14.0
2178;14.0
2179;14.0
2180;20.0
2181;16.0
2182;16.0
2183;17.0
2184;17.0
2185;14.0
2186;19.0
2187;16.0
2188;14.0
2189;17.0
2190;18.0
2191;16.0
2192;18.0
2193;18.0
2194;17.0
2195;14.0
2196;24.0
2197;14.0
2198;18.0
2199;18.0
2200;17.0
2201;17.0
2202;21.0
2203;22.0
2204;20.0
2205;14.0
2206;14.0
2207;15.0
2208;17.0
2209;14.0
2210;17.0
2211;14.0
2212;17.0
2213;16.0
2214;16.0
2215;17.0
2216;18.0
2217;17.0
2218;16.0
2219;19.0
2220;15.0
2221;14.0
2222;16.0
2223;14.0
2224;15.0
2225;17.0
2226;14.0
2227;25.0
2228;15.0
2229;16.0
2230;19.0
2231;16.0
2232;22.0
2233;18.0
2234;16.0
2235;16.0
2236;16.0
2237;14.0
2238;15.0
2239;17.0
2240;24.0
2241;16.0
2242;15.0
2243;16.0
2244;16.0
2245;15.0
2246;14.0
2247;19.0
2248;15.0
2249;17.0
2250;17.0
2251;17.0
2252;19.0
2253;14.0
2254;14.0
2255;15.0
2256;17.0
2257;16.0
2258;15.0
2259;17.0
2260;14.0
2261;14.0
2262;19.0
2263;16.0
2264;20.0
2265;18.0
2266;14.0
2267;14.0
2268;16.0
2269;14.0
2270;17.0
2271;14.0
2272;18.0
2273;17.0
2274;15.0
2275;14.0
2276;20.0
2277;14.0
2278;16.0
2279;14.0
2280;15.0
2281;25.0
2282;14.0
2283;29.0
2284;21.0
2285;14.0
2286;14.0
2287;16.0
2288;16.0
2289;16.0
2290;16.0
2291;19.0
2292;17.0
2293;14.0
2294;16.0
2295;16.0
2296;14.0
2297;16.0
2298;16.0
2299;14.0
2300;17.0
2301;18.0
2302;18.0
2303;16.0
2304;15.0
2305;15.0
2306;14.0
2307;15.0
2308;16.0
2309;16.0
2310;14.0
2311;22.0
2312;16.0
2313;18.0
2314;18.0
2315;18.0
2316;33.0
2317;21.0
2318;14.0
2319;17.0
2320;17.0
2321;15.0
2322;15.0
2323;14.0
2324;16.0
2325;17.0
2326;17.0
2327;17.0
2328;14.0
2329;14.0
2330;16.0
2331;18.0
2332;22.0
2333;14.0
2334;28.0
2335;16.0
2336;18.0
2337;16.0
2338;15.0
2339;14.0
2340;16.0
2341;18.0
2342;16.0
2343;15.0
2344;17.0
2345;16.0
2346;21.0
2347;18.0
2348;15.0
2349;14.0
2350;17.0
2351;14.0
2352;14.0
2353;15.0
2354;14.0
2355;15.0
2356;15.0
2357;14.0
2358;19.0
2359;15.0
2360;20.0
2361;16.0
2362;17.0
2363;14.0
2364;17.0
2365;15.0
2366;16.0
2367;14.0
2368;17.0
2369;17.0
2370;23.0
2371;17.0
2372;19.0
2373;14.0
2374;21.0
2375;14.0
2376;14.0
2377;23.0
2378;14.0
2379;14.0
2380;14.0
2381;19.0
2382;21.0
2383;14.0
2384;17.0
2385;15.0
2386;24.0
2387;14.0
2388;16.0
2389;14.0
2390;16.0
2391;20.0
2392;14.0
2393;17.0
2394;14.0
2395;16.0
2396;17.0
2397;14.0
2398;16.0
2399;16.0
2400;15.0
2401;18.0
2402;19.0
2403;21.0
2404;14.0
2405;21.0
2406;14.0
2407;17.0
2408;17.0
2409;18.0
2410;15.0
2411;14.0
2412;14.0
2413;14.0
2414;14.0
2415;14.0
2416;22.0
2417;14.0
2418;25.0
2419;29.0
2420;14.0
2421;14.0
2422;17.0
2423;14.0
2424;16.0
2425;14.0
2426;17.0
2427;19.0
2428;20.0
2429;14.0
2430;14.0
2431;16.0
2432;14.0
2433;17.0
2434;14.0
2435;18.0
2436;17.0
2437;14.0
2438;16.0
2439;14.0
2440;18.0
2441;17.0
2442;14.0
2443;15.0
2444;21.0
2445;20.0
2446;14.0
2447;27.0
2448;24.0
2449;16.0
2450;16.0
2451;15.0
2452;14.0
2453;14.0
2454;16.0
2455;15.0
2456;14.0
2457;14.0
2458;16.0
2459;16.0
2460;17.0
2461;29.0
2462;17.0
2463;14.0
2464;14.0
2465;14.0
2466;14.0
2467;16.0
2468;16.0
2469;19.0
2470;19.0
2471;15.0
2472;14.0
2473;24.0
2474;15.0
2475;15.0
2476;17.0
2477;17.0
2478;24.0
2479;15.0
2480;14.0
2481;15.0
2482;22.0
2483;14.0
2484;28.0
2485;20.0
2486;16.0
2487;14.0
2488;18.0
2489;18.0
2490;16.0
2491;15.0
2492;16.0
2493;17.0
2494;16.0
2495;16.0
2496;15.0
2497;14.0
2498;14.0
2499;24.0
2500;14.0
2501;14.0
2502;17.0
2503;18.0
2504;14.0
2505;14.0
2506;14.0
2507;15.0
2508;16.0
2509;17.0
2510;14.0
2511;16.0
2512;16.0
2513;16.0
2514;14.0
2515;14.0
2516;18.0
2517;19.0
2518;18.0
2519;14.0
2520;16.0
2521;15.0
2522;16.0
2523;18.0
2524;14.0
2525;15.0
2526;16.0
2527;20.0
2528;14.0
2529;14.0
2530;16.0
2531;15.0
2532;18.0
2533;14.0
2534;19.0
2535;17.0
2536;14.0
2537;21.0
2538;25.0
2539;16.0
2540;16.0
2541;16.0
2542;29.0
2543;25.0
2544;26.0
2545;15.0
2546;14.0
2547;17.0
2548;14.0
2549;14.0
2550;21.0
2551;14.0
2552;16.0
2553;14.0
2554;14.0
2555;17.0
2556;19.0
2557;14.0
2558;19.0
2559;16.0
2560;14.0
2561;17.0
2562;15.0
2563;21.0
2564;14.0
2565;15.0
2566;15.0
2567;16.0
2568;14.0
2569;16.0
2570;14.0
2571;15.0
2572;20.0
2573;14.0
2574;15.0
2575;19.0
2576;16.0
2577;20.0
2578;14.0
2579;14.0
2580;14.0
2581;17.0
2582;16.0
2583;14.0
2584;16.0
2585;14.0
2586;14.0
2587;15.0
2588;24.0
2589;20.0
2590;18.0
2591;14.0
2592;18.0
2593;22.0
2594;14.0
2595;15.0
2596;15.0
2597;14.0
2598;18.0
2599;22.0
2600;17.0
2601;14.0
2602;16.0
2603;16.0
2604;17.0
2605;14.0
2606;22.0
2607;14.0
2608;16.0
2609;21.0
2610;19.0
2611;15.0
2612;17.0
2613;14.0
2614;16.0
2615;21.0
2616;14.0
2617;15.0
2618;14.0
2619;15.0
2620;15.0
2621;18.0
2622;16.0
2623;18.0
2624;15.0
2625;14.0
2626;26.0
2627;15.0
2628;16.0
2629;14.0
2630;15.0
2631;18.0
2632;16.0
2633;19.0
2634;16.0
2635;15.0
2636;16.0
2637;18.0
2638;33.0
2639;23.0
2640;15.0
2641;14.0
2642;18.0
2643;15.0
2644;16.0
2645;16.0
2646;14.0
2647;15.0
2648;16.0
2649;14.0
2650;14.0
2651;15.0
2652;15.0
2653;17.0
2654;17.0
2655;23.0
2656;14.0
2657;23.0
2658;15.0
2659;15.0
2660;19.0
2661;16.0
2662;17.0
2663;24.0
2664;19.0
2665;20.0
2666;15.0
2667;19.0
2668;15.0
2669;16.0
2670;14.0
2671;20.0
2672;21.0
2673;19.0
2674;17.0
2675;17.0
2676;27.0
2677;14.0
2678;15.0
2679;14.0
2680;15.0
2681;15.0
2682;15.0
2683;14.0
2684;14.0
2685;14.0
2686;14.0
2687;16.0
2688;18.0
2689;15.0
2690;14.0
2691;14.0
2692;14.0
2693;14.0
2694;20.0
2695;14.0
2696;17.0
2697;18.0
2698;14.0
2699;16.0
2700;15.0
2701;14.0
2702;15.0
2703;15.0
2704;20.0
2705;21.0
2706;19.0
2707;14.0
2708;19.0
2709;14.0
2710;15.0
2711;19.0
2712;15.0
2713;14.0
2714;16.0
2715;16.0
2716;16.0
2717;16.0
2718;17.0
2719;16.0
2720;18.0
2721;15.0
2722;15.0
2723;14.0
2724;14.0
2725;21.0
2726;14.0
2727;14.0
2728;16.0
2729;16.0
2730;16.0
2731;14.0
2732;14.0
2733;17.0
2734;14.0
2735;19.0
2736;17.0
2737;14.0
2738;16.0
2739;17.0
2740;14.0
2741;14.0
2742;15.0
2743;19.0
2744;14.0
2745;14.0
2746;20.0
2747;14.0
2748;16.0
2749;16.0
2750;15.0
2751;17.0
2752;19.0
2753;16.0
2754;14.0
2755;14.0
2756;15.0
2757;14.0
2758;17.0
2759;15.0
2760;14.0
2761;16.0
2762;18.0
2763;16.0
2764;14.0
2765;17.0
2766;14.0
2767;17.0
2768;16.0
2769;15.0
2770;14.0
2771;14.0
2772;24.0
2773;17.0
2774;18.0
2775;17.0
2776;20.0
2777;14.0
2778;17.0
2779;17.0
2780;14.0
2781;18.0
2782;15.0
2783;16.0
2784;16.0
2785;18.0
2786;14.0
2787;18.0
2788;16.0
2789;25.0
2790;14.0
2791;16.0
2792;26.0
2793;16.0
2794;14.0
2795;17.0
2796;16.0
2797;22.0
2798;18.0
2799;16.0
2800;14.0
2801;19.0
2802;18.0
2803;14.0
2804;19.0
2805;16.0
2806;18.0
2807;16.0
2808;16.0
2809;16.0
2810;14.0
2811;14.0
2812;16.0
2813;24.0
2814;16.0
2815;14.0
2816;16.0
2817;17.0
2818;15.0
2819;21.0
2820;14.0
2821;15.0
2822;15.0
2823;16.0
2824;14.0
2825;15.0
2826;15.0
2827;24.0
2828;15.0
2829;15.0
2830;16.0
2831;14.0
2832;16.0
2833;16.0
2834;18.0
2835;15.0
2836;16.0
2837;14.0
2838;20.0
2839;17.0
2840;19.0
2841;14.0
2842;16.0
2843;14.0
2844;14.0
2845;17.0
2846;16.0
2847;14.0
2848;15.0
2849;17.0
2850;15.0
2851;19.0
2852;16.0
2853;19.0
2854;16.0
2855;14.0
2856;19.0
2857;14.0
2858;20.0
2859;18.0
2860;15.0
2861;18.0
2862;22.0
2863;16.0
2864;16.0
2865;20.0
2866;14.0
2867;14.0
2868;16.0
2869;16.0
2870;16.0
2871;16.0
2872;14.0
2873;17.0
2874;15.0
2875;21.0
2876;14.0
2877;18.0
2878;15.0
2879;14.0
2880;16.0
2881;18.0
2882;18.0
2883;14.0
2884;17.0
2885;14.0
2886;17.0
2887;21.0
2888;18.0
2889;14.0
2890;17.0
2891;14.0
2892;15.0
2893;14.0
2894;16.0
2895;15.0
2896;19.0
2897;15.0
2898;14.0
2899;14.0
2900;15.0
2901;16.0
2902;14.0
2903;14.0
2904;18.0
2905;17.0
2906;14.0
2907;14.0
2908;25.0
2909;25.0
2910;14.0
2911;14.0
2912;15.0
2913;17.0
2914;14.0
2915;16.0
2916;15.0
2917;14.0
2918;17.0
2919;14.0
2920;14.0
2921;15.0
2922;14.0
2923;21.0
2924;14.0
2925;15.0
2926;19.0
2927;14.0
2928;14.0
2929;16.0
2930;14.0
2931;14.0
2932;25.0
2933;16.0
2934;23.0
2935;18.0
2936;14.0
2937;16.0
2938;17.0
2939;21.0
2940;14.0
2941;16.0
2942;14.0
2943;16.0
2944;19.0
2945;16.0
2946;14.0
2947;14.0
2948;29.0
2949;14.0
2950;19.0
2951;16.0
2952;16.0
2953;14.0
2954;14.0
2955;16.0
2956;16.0
2957;18.0
2958;16.0
2959;16.0
2960;15.0
2961;16.0
2962;16.0
2963;20.0
2964;17.0
2965;20.0
2966;14.0
2967;24.0
2968;16.0
2969;17.0
2970;14.0
2971;17.0
2972;18.0
2973;22.0
2974;14.0
2975;51.0
2976;16.0
2977;14.0
2978;18.0
2979;18.0
2980;18.0
2981;19.0
2982;18.0
2983;16.0
2984;14.0
2985;14.0
2986;17.0
2987;14.0
2988;15.0
2989;15.0
2990;17.0
2991;32.0
2992;16.0
2993;15.0
2994;18.0
2995;14.0
2996;18.0
2997;15.0
2998;18.0
2999;24.0
3000;14.0
3001;15.0
3002;14.0
3003;17.0
3004;18.0
3005;16.0
3006;17.0
3007;14.0
3008;15.0
3009;21.0
3010;14.0
3011;16.0
3012;14.0
3013;15.0
3014;14.0
3015;17.0
3016;15.0
3017;15.0
3018;14.0
3019;15.0
3020;16.0
3021;17.0
3022;16.0
3023;17.0
3024;17.0
3025;14.0
3026;18.0
3027;18.0
3028;19.0
3029;17.0
3030;15.0
3031;14.0
3032;15.0
3033;16.0
3034;16.0
3035;14.0
3036;16.0
3037;15.0
3038;17.0
3039;16.0
3040;14.0
3041;17.0
3042;17.0
3043;15.0
3044;16.0
3045;15.0
3046;16.0
3047;20.0
3048;14.0
3049;20.0
3050;38.0
3051;15.0
3052;15.0
3053;17.0
3054;15.0
3055;16.0
3056;14.0
3057;17.0
3058;16.0
3059;15.0
3060;14.0
3061;14.0
3062;20.0
3063;16.0
3064;14.0
3065;17.0
3066;14.0
3067;19.0
3068;19.0
3069;20.0
3070;17.0
3071;18.0
3072;16.0
3073;21.0
3074;15.0
3075;22.0
3076;16.0
3077;14.0
3078;15.0
3079;16.0
3080;19.0
3081;15.0
3082;14.0
3083;17.0
3084;17.0
3085;16.0
3086;14.0
3087;15.0
3088;22.0
3089;14.0
3090;16.0
3091;14.0
3092;14.0
3093;35.0
3094;16.0
3095;14.0
3096;24.0
3097;17.0
3098;14.0
3099;14.0
3100;15.0
3101;15.0
3102;17.0
3103;15.0
3104;19.0
3105;14.0
3106;17.0
3107;19.0
3108;15.0
3109;14.0
3110;15.0
3111;21.0
3112;18.0
3113;17.0
3114;20.0
3115;14.0
3116;21.0
3117;14.0
3118;16.0
3119;14.0
3120;17.0
3121;14.0
3122;16.0
3123;14.0
3124;25.0
3125;14.0
3126;15.0
3127;14.0
3128;15.0
3129;27.0
3130;20.0
3131;23.0
3132;22.0
3133;16.0
3134;20.0
3135;17.0
3136;14.0
3137;18.0
3138;15.0
3139;17.0
3140;15.0
3141;14.0
3142;29.0
3143;17.0
3144;16.0
3145;14.0
3146;19.0
3147;19.0
3148;18.0
3149;18.0
3150;14.0
3151;14.0
3152;20.0
3153;14.0
3154;15.0
3155;22.0
3156;14.0
3157;15.0
3158;14.0
3159;14.0
3160;17.0
3161;14.0
3162;14.0
3163;17.0
3164;14.0
3165;14.0
3166;15.0
3167;16.0
3168;14.0
3169;15.0
3170;16.0
3171;14.0
3172;14.0
3173;14.0
3174;16.0
3175;17.0
3176;16.0
3177;15.0
3178;20.0
3179;16.0
3180;20.0
3181;14.0
3182;24.0
3183;16.0
3184;15.0
3185;18.0
3186;14.0
3187;15.0
3188;16.0
3189;16.0
3190;16.0
3191;16.0
3192;16.0
3193;19.0
3194;27.0
3195;15.0
3196;18.0
3197;23.0
3198;16.0
3199;14.0
3200;14.0
3201;19.0
3202;20.0
3203;14.0
3204;17.0
3205;16.0
3206;14.0
3207;14.0
3208;17.0
3209;25.0
3210;15.0
3211;14.0
3212;17.0
3213;14.0
3214;14.0
3215;18.0
3216;14.0
3217;20.0
3218;14.0
3219;14.0
3220;17.0
3221;14.0
3222;23.0
3223;19.0
3224;17.0
3225;17.0
3226;17.0
3227;14.0
3228;16.0
3229;23.0
3230;15.0
3231;15.0
3232;15.0
3233;16.0
3234;16.0
3235;14.0
3236;17.0
3237;14.0
3238;19.0
3239;15.0
3240;14.0
3241;14.0
3242;15.0
3243;17.0
3244;14.0
3245;16.0
3246;14.0
3247;17.0
3248;15.0
3249;17.0
3250;17.0
3251;16.0
3252;14.0
3253;14.0
3254;16.0
3255;14.0
3256;14.0
3257;14.0
3258;15.0
3259;14.0
3260;18.0
3261;18.0
3262;14.0
3263;19.0
3264;15.0
3265;15.0
3266;17.0
3267;14.0
3268;15.0
3269;14.0
3270;21.0
3271;18.0
3272;14.0
3273;16.0
3274;19.0
3275;17.0
3276;18.0
3277;18.0
3278;26.0
3279;16.0
3280;20.0
3281;14.0
3282;19.0
3283;16.0
3284;14.0
3285;15.0
3286;14.0
3287;14.0
3288;15.0
3289;20.0
3290;16.0
3291;16.0
3292;14.0
3293;16.0
3294;17.0
3295;16.0
3296;15.0
3297;15.0
3298;16.0
3299;14.0
3300;15.0
3301;27.0
3302;21.0
3303;16.0
3304;16.0
3305;16.0
3306;14.0
3307;18.0
3308;17.0
3309;14.0
3310;14.0
3311;14.0
3312;15.0
3313;14.0
3314;14.0
3315;14.0
3316;16.0
3317;14.0
3318;15.0
3319;14.0
3320;15.0
3321;20.0
3322;18.0
3323;14.0
3324;16.0
3325;16.0
3326;14.0
3327;16.0
3328;14.0
3329;18.0
3330;14.0
3331;25.0
3332;14.0
3333;19.0
3334;23.0
3335;16.0
3336;15.0
3337;14.0
3338;15.0
3339;21.0
3340;22.0
3341;20.0
3342;17.0
3343;14.0
3344;17.0
3345;16.0
3346;15.0
3347;14.0
3348;14.0
3349;19.0
3350;14.0
3351;16.0
3352;14.0
3353;17.0
3354;14.0
3355;19.0
3356;20.0
3357;14.0
3358;16.0
3359;19.0
3360;15.0
3361;17.0
3362;16.0
3363;16.0
3364;23.0
3365;15.0
3366;14.0
3367;24.0
3368;14.0
3369;17.0
3370;16.0
3371;14.0
3372;14.0
3373;14.0
3374;16.0
3375;14.0
3376;18.0
3377;18.0
3378;16.0
3379;14.0
3380;14.0
3381;19.0
3382;14.0
3383;16.0
3384;14.0
3385;16.0
3386;18.0
3387;20.0
3388;15.0
3389;17.0
3390;14.0
3391;16.0
3392;16.0
3393;14.0
3394;16.0
3395;15.0
3396;14.0
3397;15.0
3398;14.0
3399;15.0
3400;19.0
3401;14.0
3402;14.0
3403;21.0
3404;15.0
3405;16.0
3406;14.0
3407;16.0
3408;15.0
3409;15.0
3410;15.0
3411;16.0
3412;23.0
3413;17.0
3414;15.0
3415;14.0
3416;18.0
3417;19.0
3418;14.0
3419;23.0
3420;14.0
3421;14.0
3422;14.0
3423;16.0
3424;14.0
3425;16.0
3426;14.0
3427;15.0
3428;15.0
3429;18.0
3430;14.0
3431;15.0
3432;14.0
3433;14.0
3434;15.0
3435;14.0
3436;15.0
3437;18.0
3438;15.0
3439;15.0
3440;15.0
3441;14.0
3442;16.0
3443;14.0
3444;14.0
3445;16.0
3446;17.0
3447;16.0
3448;14.0
3449;14.0
3450;19.0
3451;16.0
3452;19.0
3453;14.0
3454;14.0
3455;18.0
3456;18.0
3457;15.0
3458;16.0
3459;21.0
3460;16.0
3461;16.0
3462;14.0
3463;14.0
3464;16.0
3465;24.0
3466;14.0
3467;16.0
3468;16.0
3469;18.0
3470;14.0
3471;14.0
3472;15.0
3473;14.0
3474;14.0
3475;22.0
3476;14.0
3477;19.0
3478;20.0
3479;17.0
3480;19.0
3481;16.0
3482;15.0
3483;18.0
3484;18.0
3485;14.0
3486;16.0
3487;14.0
3488;17.0
3489;14.0
3490;18.0
3491;20.0
3492;30.0
3493;17.0
3494;19.0
3495;14.0
3496;16.0
3497;14.0
3498;14.0
3499;14.0
3500;14.0
3501;15.0
3502;22.0
3503;14.0
3504;15.0
3505;17.0
3506;14.0
3507;14.0
3508;14.0
3509;14.0
3510;14.0
3511;17.0
3512;15.0
3513;14.0
3514;16.0
3515;25.0
3516;16.0
3517;16.0
3518;14.0
3519;17.0
3520;15.0
3521;23.0
3522;14.0
3523;14.0
3524;17.0
3525;16.0
3526;19.0
3527;16.0
3528;17.0
3529;14.0
3530;20.0
3531;15.0
3532;14.0
3533;18.0
3534;15.0
3535;18.0
3536;18.0
3537;16.0
3538;14.0
3539;14.0
3540;21.0
3541;14.0
3542;16.0
3543;17.0
3544;16.0
3545;17.0
3546;15.0
3547;16.0
3548;14.0
3549;17.0
3550;14.0
3551;16.0
3552;18.0
3553;16.0
3554;14.0
3555;18.0
3556;14.0
3557;16.0
3558;14.0
3559;16.0
3560;17.0
3561;22.0
3562;14.0
3563;17.0
3564;21.0
3565;16.0
3566;15.0
3567;15.0
3568;14.0
3569;20.0
3570;15.0
3571;14.0
3572;16.0
3573;26.0
3574;17.0
3575;14.0
3576;16.0
3577;19.0
3578;14.0
3579;17.0
3580;15.0
3581;23.0
3582;15.0
3583;14.0
3584;14.0
3585;17.0
3586;14.0
3587;14.0
3588;14.0
3589;15.0
3590;16.0
3591;17.0
3592;21.0
3593;15.0
3594;19.0
3595;20.0
3596;29.0
3597;21.0
3598;14.0
3599;14.0
3600;14.0
3601;14.0
3602;20.0
3603;17.0
3604;14.0
3605;14.0
3606;14.0
3607;20.0
3608;15.0
3609;15.0
3610;16.0
3611;14.0
3612;14.0
3613;18.0
3614;16.0
3615;31.0
3616;18.0
3617;18.0
3618;19.0
3619;15.0
3620;14.0
3621;16.0
3622;14.0
3623;17.0
3624;15.0
3625;15.0
3626;16.0
3627;14.0
3628;16.0
3629;14.0
3630;15.0
3631;17.0
3632;18.0
3633;15.0
3634;15.0
3635;21.0
3636;14.0
3637;22.0
3638;14.0
3639;15.0
3640;15.0
3641;18.0
3642;14.0
3643;16.0
3644;14.0
3645;15.0
3646;14.0
3647;14.0
3648;14.0
3649;16.0
3650;17.0
3651;16.0
3652;15.0
3653;14.0
3654;14.0
3655;17.0
3656;20.0
3657;16.0
3658;14.0
3659;16.0
3660;14.0
3661;14.0
3662;16.0
3663;16.0
3664;16.0
3665;18.0
3666;19.0
3667;15.0
3668;19.0
3669;18.0
3670;14.0
3671;14.0
3672;16.0
3673;17.0
3674;16.0
3675;21.0
3676;15.0
3677;16.0
3678;17.0
3679;14.0
3680;16.0
3681;17.0
3682;16.0
3683;16.0
3684;18.0
3685;14.0
3686;14.0
3687;15.0
3688;14.0
3689;14.0
3690;18.0
3691;24.0
3692;14.0
3693;15.0
3694;17.0
3695;17.0
3696;15.0
3697;16.0
3698;14.0
3699;16.0
3700;14.0
3701;14.0
3702;14.0
3703;21.0
3704;16.0
3705;14.0
3706;14.0
3707;15.0
3708;14.0
3709;17.0
3710;14.0
3711;14.0
3712;15.0
3713;14.0
3714;15.0
3715;15.0
3716;14.0
3717;16.0
3718;15.0
3719;20.0
3720;17.0
3721;16.0
3722;16.0
3723;18.0
3724;18.0
3725;14.0
3726;16.0
3727;19.0
3728;15.0
3729;17.0
3730;14.0
3731;17.0
3732;19.0
3733;14.0
3734;18.0
3735;18.0
3736;19.0
3737;22.0
3738;16.0
3739;15.0
3740;15.0
3741;15.0
3742;19.0
3743;15.0
3744;19.0
3745;14.0
3746;14.0
3747;15.0
3748;16.0
3749;18.0
3750;14.0
3751;15.0
3752;14.0
3753;14.0
3754;17.0
3755;16.0
3756;18.0
3757;14.0
3758;14.0
3759;14.0
3760;17.0
3761;18.0
3762;14.0
3763;17.0
3764;14.0
3765;16.0
3766;14.0
3767;18.0
3768;14.0
3769;17.0
3770;14.0
3771;17.0
3772;14.0
3773;14.0
3774;18.0
3775;17.0
3776;14.0
3777;21.0
3778;14.0
3779;17.0
3780;22.0
3781;18.0
3782;14.0
3783;20.0
3784;22.0
3785;21.0
3786;14.0
3787;16.0
3788;16.0
3789;16.0
3790;15.0
3791;18.0
3792;16.0
3793;14.0
3794;14.0
3795;20.0
3796;16.0
3797;14.0
3798;18.0
3799;14.0
3800;15.0
3801;18.0
3802;16.0
3803;19.0
3804;18.0
3805;14.0
3806;15.0
3807;14.0
3808;15.0
3809;16.0
3810;15.0
3811;16.0
3812;14.0
3813;14.0
3814;18.0
3815;16.0
3816;19.0
3817;14.0
3818;16.0
3819;15.0
3820;16.0
3821;14.0
3822;19.0
3823;14.0
3824;15.0
3825;16.0
3826;17.0
3827;20.0
3828;16.0
3829;14.0
3830;17.0
3831;20.0
3832;15.0
3833;14.0
3834;15.0
3835;15.0
3836;16.0
3837;19.0
3838;14.0
3839;16.0
3840;18.0
3841;14.0
3842;14.0
3843;14.0
3844;15.0
3845;16.0
3846;14.0
3847;14.0
3848;20.0
3849;16.0
3850;20.0
3851;19.0
3852;14.0
3853;14.0
3854;18.0
3855;14.0
3856;21.0
3857;19.0
3858;18.0
3859;14.0
3860;15.0
3861;15.0
3862;14.0
3863;14.0
3864;14.0
3865;21.0
3866;17.0
3867;18.0
3868;18.0
3869;14.0
3870;16.0
3871;18.0
3872;15.0
3873;15.0
3874;17.0
3875;17.0
3876;16.0
3877;18.0
3878;15.0
3879;20.0
3880;17.0
3881;16.0
3882;16.0
3883;15.0
3884;14.0
3885;14.0
3886;16.0
3887;19.0
3888;18.0
3889;15.0
3890;16.0
3891;16.0
3892;15.0
3893;15.0
3894;20.0
3895;14.0
3896;15.0
3897;24.0
3898;16.0
3899;21.0
3900;15.0
3901;21.0
3902;14.0
3903;20.0
3904;16.0
3905;17.0
3906;14.0
3907;14.0
3908;15.0
3909;20.0
3910;19.0
3911;19.0
3912;17.0
3913;15.0
3914;19.0
3915;17.0
3916;15.0
3917;15.0
3918;25.0
3919;14.0
3920;16.0
3921;16.0
3922;14.0
3923;18.0
3924;18.0
3925;26.0
3926;14.0
3927;18.0
3928;15.0
3929;14.0
3930;15.0
3931;19.0
3932;14.0
3933;17.0
3934;16.0
3935;20.0
3936;14.0
3937;14.0
3938;14.0
3939;14.0
3940;21.0
3941;14.0
3942;18.0
3943;21.0
3944;15.0
3945;16.0
3946;17.0
3947;24.0
3948;19.0
3949;14.0
3950;15.0
3951;15.0
3952;18.0
3953;20.0
3954;14.0
3955;15.0
3956;14.0
3957;16.0
3958;17.0
3959;14.0
3960;21.0
3961;14.0
3962;14.0
3963;14.0
3964;17.0
3965;14.0
3966;14.0
3967;20.0
3968;15.0
3969;14.0
3970;18.0
3971;15.0
3972;14.0
3973;15.0
3974;14.0
3975;14.0
3976;14.0
3977;14.0
3978;14.0
3979;14.0
3980;16.0
3981;14.0
3982;14.0
3983;16.0
3984;14.0
3985;16.0
3986;22.0
3987;14.0
3988;16.0
3989;17.0
3990;15.0
3991;18.0
3992;16.0
3993;15.0
3994;15.0
3995;17.0
3996;14.0
3997;19.0
3998;20.0
3999;14.0
4000;14.0
4001;14.0
4002;16.0
4003;14.0
4004;17.0
4005;14.0
4006;14.0
4007;17.0
4008;15.0
4009;16.0
4010;16.0
4011;14.0
4012;14.0
4013;20.0
4014;14.0
4015;16.0
4016;17.0
4017;18.0
4018;15.0
4019;18.0
4020;19.0
4021;16.0
4022;14.0
4023;20.0
4024;14.0
4025;17.0
4026;14.0
4027;16.0
4028;14.0
4029;16.0
4030;19.0
4031;14.0
4032;16.0
4033;16.0
4034;20.0
4035;17.0
4036;16.0
4037;15.0
4038;14.0
4039;19.0
4040;21.0
4041;19.0
4042;14.0
4043;14.0
4044;18.0
4045;14.0
4046;15.0
4047;17.0
4048;16.0
4049;22.0
4050;15.0
4051;16.0
4052;15.0
4053;15.0
4054;17.0
4055;21.0
4056;14.0
4057;14.0
4058;14.0
4059;17.0
4060;14.0
4061;22.0
4062;14.0
4063;14.0
4064;14.0
4065;29.0
4066;15.0
4067;14.0
4068;15.0
4069;14.0
4070;15.0
4071;15.0
4072;24.0
4073;14.0
4074;14.0
4075;14.0
4076;20.0
4077;14.0
4078;16.0
4079;20.0
4080;16.0
4081;22.0
4082;24.0
4083;16.0
4084;17.0
4085;14.0
4086;14.0
4087;16.0
4088;17.0
4089;16.0
4090;20.0
4091;14.0
4092;15.0
4093;15.0
4094;17.0
4095;21.0
4096;14.0
4097;14.0
4098;15.0
4099;17.0
4100;19.0
4101;22.0
4102;14.0
4103;14.0
4104;16.0
4105;14.0
4106;21.0
4107;16.0
4108;20.0
4109;14.0
4110;16.0
4111;14.0
4112;14.0
4113;15.0
4114;16.0
4115;16.0
4116;14.0
4117;16.0
4118;16.0
4119;18.0
4120;14.0
4121;22.0
4122;14.0
4123;14.0
4124;15.0
4125;14.0
4126;16.0
4127;14.0
4128;17.0
4129;17.0
4130;21.0
4131;17.0
4132;17.0
4133;14.0
4134;17.0
4135;14.0
4136;14.0
4137;14.0
4138;16.0
4139;17.0
